date,DW_SW,DW_LW,Air_Temp,SPFH,Pa,Precip,WS_u,WS_v,Albedo,LE_model,RH
2005-01-01,148.3625022,240.4708369,277.8291708,0.003825,78272.91667,0.0,1.283333352,0.670833343,0.144172194,0.8811916989051862,0.6186767548294043
2005-01-02,55.87083417,293.479171,279.8833375,0.004975,78422.08333,2.800000042,-0.295833338,1.329166686,0.144139607,1.197250741589276,0.6980197802120188
2005-01-03,70.68750105,331.8625049,281.4250042,0.0073,78431.25,20.0000003,-1.641666691,2.466666703,0.14410511,28.30250918802528,0.9208089677666974
2005-01-04,93.8375014,293.866671,278.6875042,0.0059875,77807.5,20.3000003,0.379166672,5.129166743,0.144069981,29.630166493763856,0.9061652336401156
2005-01-05,145.8666688,256.5333372,274.9833374,0.003891667,78207.08333,3.000000045,3.000000045,1.950000029,0.157070943,8.00340084536527,0.7710692538651682
2005-01-06,140.3041688,217.8583366,274.7875041,0.002954167,78161.66667,0.0,0.716666677,0.383333339,0.161785748,1.9761740392210303,0.5933457440100577
2005-01-07,116.4416684,239.0791702,276.4541708,0.0035625,77870.83333,2.200000033,0.450000007,0.695833344,0.155690971,2.2482555945810976,0.6321835208179166
2005-01-08,147.1750022,263.6291706,280.7208375,0.0040125,78350.83333,6.7000001,-0.429166673,1.933333362,0.150426528,14.090387609765084,0.530739787343413
2005-01-09,147.8083355,245.1666703,280.4083375,0.003654167,78772.5,1.700000025,-1.500000022,1.200000018,0.147033193,7.199466449068184,0.4965621805925045
2005-01-10,124.0708352,279.7791708,281.7541709,0.003183333,78739.16667,0.0,0.479166674,-0.029166667,0.145309424,3.933351497145988,0.3941167311581881
2005-01-11,94.91250141,269.0416707,280.3333375,0.0043125,78169.16667,0.0,2.429166703,2.237500033,0.144389921,2.175902773511722,0.5845636863552615
2005-01-12,158.4958357,233.6791701,276.5625041,0.00395,77675.83333,0.0,6.141666758,-0.033333334,0.143972686,1.5436278936692966,0.6937945365811982
2005-01-13,162.1375024,207.3291698,274.9458374,0.003216667,78335.0,0.0,0.670833343,-0.575000009,0.143887965,0.6142539736094101,0.6401087628279413
2005-01-14,138.7416687,251.8208371,278.4083375,0.002016667,78565.41667,0.0,-2.733333374,1.054166682,0.143833762,2.4144635221852417,0.3142917768093664
2005-01-15,162.7708358,216.5916699,278.5250042,0.0017875,78938.75,0.0,-2.775000041,0.68750001,0.143775109,2.3932781933457785,0.2776117102351456
2005-01-16,162.8375024,210.9125031,278.4708375,0.001795833,79003.75,0.0,-4.22916673,1.087500016,0.143810824,2.7622207120701887,0.28020141137346
2005-01-17,162.2416691,223.4125033,279.6458375,0.002575,78792.08333,0.0,-3.79583339,1.654166691,0.143849623,2.847483604707928,0.3690437212360471
2005-01-18,163.1958358,231.3166701,280.4708375,0.002929167,78896.66667,0.0,-3.858333391,1.054166682,0.143888418,2.796453272817773,0.3969483035435547
2005-01-19,164.1625024,237.7625035,281.4833375,0.0035625,79007.91667,0.0,-3.700000055,1.220833352,0.143927217,2.6505809956048383,0.4508617662053964
2005-01-20,126.7708352,250.9708371,281.2916709,0.002795833,78775.41667,0.0,-2.762500041,1.525000023,0.143980639,2.1424301643046246,0.3574694016825436
2005-01-21,102.3541682,311.3666713,281.9833375,0.004841667,78563.75,11.70000017,0.412500006,0.933333347,0.14402007,16.13900101880473,0.5887867460471364
2005-01-22,154.779169,303.3208379,281.5416709,0.006295833,78510.0,4.600000069,-2.112500031,1.441666688,0.144058868,17.40187667220179,0.7886009766461171
2005-01-23,164.5708358,259.5000039,282.7583375,0.004858333,78811.66667,0.0,-5.204166744,1.708333359,0.144112287,6.7848811205921375,0.5621846994204861
2005-01-24,131.1333353,300.2500045,282.5916709,0.005370833,78763.33333,1.700000025,-1.441666688,1.687500025,0.144166344,5.261394290744033,0.628185634392728
2005-01-25,142.6250021,273.0916707,281.6041709,0.0051,78763.33333,0.0,0.68750001,0.504166674,0.144205779,2.231352637294508,0.6381331846886193
2005-01-26,69.48333437,321.6041715,282.3291709,0.006054167,78314.16667,7.700000115,0.466666674,0.570833342,0.144244574,7.419586785517991,0.7167722612088847
2005-01-27,158.0250024,301.4541712,280.5625042,0.0066125,78220.41667,16.20000024,2.595833372,1.183333351,0.144297996,50.71528870914644,0.8827997079933804
2005-01-28,174.4125026,240.5916703,278.5666708,0.004854167,78445.41667,1.300000019,2.083333364,-0.44583334,0.144337427,6.2632822372285375,0.7469836012540947
2005-01-29,163.8000024,224.3833367,277.5708375,0.003545833,78267.08333,0.0,2.358333368,0.25416667,0.144376226,2.727614647220105,0.5840696662711006
2005-01-30,144.3666688,250.1125037,275.4791708,0.003745833,78001.66667,0.0,3.33750005,-0.604166676,0.144639453,1.2789844052845258,0.7141575313233123
2005-01-31,178.3875027,228.8208367,275.7375041,0.003795833,78300.41667,0.0,-1.116666683,-0.925000014,0.144646462,1.1673280194366242,0.7130606882125025
2005-02-01,138.3375021,256.8375038,276.1750041,0.0029625,78269.58333,0.0,-3.154166714,-0.0125,0.144608331,1.3859768601990212,0.5390783077624851
2005-02-02,149.2333356,238.2416702,276.6500041,0.0029625,78371.66667,0.0,-5.233333411,0.287500004,0.14462106,1.8421571921262492,0.5217340002449377
2005-02-03,181.2541694,258.9125039,277.8708375,0.002966667,78557.08333,0.0,-8.366666791,2.02500003,0.144645235,3.3525906104678835,0.4801698809697135
2005-02-04,100.6500015,271.725004,278.1333375,0.003004167,78594.16667,0.0,-5.716666752,1.841666694,0.144668772,2.193131078068453,0.477530197735217
2005-02-05,151.5000023,270.8416707,278.0500041,0.004095833,78119.16667,0.100000001,-1.620833357,1.450000022,0.144706299,1.5893716249297891,0.6509405429662344
2005-02-06,138.0208354,286.5000043,279.0208375,0.004691667,78070.0,1.400000021,2.491666704,1.737500026,0.144732382,2.357685974966788,0.6959788787418506
2005-02-07,128.0708352,284.2500042,278.6666708,0.004479167,78304.58333,0.300000004,1.80833336,3.179166714,0.144785801,1.9497497765682652,0.6832199046241496
2005-02-08,186.4666694,247.7041704,277.5375041,0.004266667,78321.66667,0.0,1.82083336,0.529166675,0.144825235,1.7158854071519696,0.7049600067500243
2005-02-09,182.9875027,228.4416701,277.9333375,0.0036625,78369.16667,0.0,-0.591666675,0.454166673,0.14486403,1.5354588163769765,0.5887681937126413
2005-02-10,65.30416764,288.1750043,279.9833375,0.004083333,78361.25,5.600000083,-3.483333385,1.170833351,0.144917452,5.76096209705445,0.5685029694489382
2005-02-11,60.76666757,335.525005,280.5291708,0.007354166,78422.91667,19.30000029,-4.020833393,1.791666693,0.144956887,23.21788044298816,0.9866299477969293
2005-02-12,70.56250105,328.8750049,280.4583375,0.007479166,78259.58333,39.10000058,2.116666698,0.970833348,0.145010305,22.486047643033675,1.006230971020449
2005-02-13,187.3333361,281.5291709,279.1000042,0.006208333,78540.83333,3.800000057,2.950000044,-0.850000013,0.14504974,10.38481404765901,0.9213981584547224
2005-02-14,171.3375026,256.8583372,279.0083375,0.004920833,78518.75,0.0,0.979166681,-0.120833335,0.145088535,4.715184962788561,0.7348133509046834
2005-02-15,135.587502,296.1125044,281.3000042,0.00505,78476.66667,0.0,1.833333361,-0.066666668,0.145127334,3.577181811475773,0.6428653603935474
2005-02-16,148.4666689,304.4958379,281.9208375,0.005179167,78511.25,0.0,1.275000019,-0.616666676,0.145247488,3.357135071180692,0.6321046925774676
2005-02-17,80.38333453,312.2000047,281.9791709,0.005258333,78340.0,1.300000019,-0.854166679,-0.22916667,0.145356559,2.311015069727062,0.6378172767856767
2005-02-18,116.5666684,329.4083382,281.8666709,0.0073125,78397.08333,5.300000079,-1.504166689,1.629166691,0.145464995,8.356795592567291,0.8944839530517347
2005-02-19,164.5791691,294.1083377,280.6416708,0.005558333,78386.66667,1.700000025,2.141666699,2.504166704,0.145573427,7.304410719659824,0.739580859705561
2005-02-20,181.3541694,284.7791709,279.7500042,0.005479167,78355.41667,8.100000121,3.216666715,1.691666692,0.145681862,21.53480584521501,0.7752645930019108
2005-02-21,192.0750029,264.1291706,280.2375042,0.0046625,78440.41667,0.0,0.070833334,1.908333362,0.145804918,8.06943513187721,0.6384273273965287
2005-02-22,180.783336,277.9958375,280.5333375,0.005433333,78284.58333,0.800000012,1.200000018,2.237500033,0.145909401,5.59596937291244,0.7274367510835033
2005-02-23,171.4375026,271.550004,278.5000041,0.004566667,78282.08333,0.0,2.02500003,1.804166694,0.146018077,3.544083951232777,0.7045746995378208
2005-02-24,162.9125024,272.7083374,276.8291708,0.0037375,78110.0,0.0,1.912500028,0.150000002,0.146126996,2.777905333889099,0.6476853316440118
2005-02-25,188.4500028,260.4000039,277.5041708,0.0038125,78115.41667,0.0,0.708333344,0.495833341,0.146235827,2.961754249487774,0.629748705952759
2005-02-26,157.5750023,267.362504,277.6625041,0.003758333,78092.5,0.0,2.325000035,0.033333334,0.146344748,2.791471835189643,0.6136915897031496
2005-02-27,209.1791698,250.8666704,277.5583375,0.003895833,78278.75,0.0,3.220833381,-1.216666685,0.146468309,3.549309163403702,0.6423864531552401
2005-02-28,223.29167,216.8291699,276.4583375,0.002966667,78422.08333,0.0,1.55416669,-0.66250001,0.146577799,2.767902831273956,0.5300186449682733
2005-03-01,233.0500035,222.64167,277.2375041,0.002979167,78240.41667,0.0,2.495833371,-1.35000002,0.146686783,3.904951059027613,0.5023100832610322
2005-03-02,222.7333367,229.3041701,278.0458375,0.0032625,78204.16667,0.0,1.700000025,-0.325000005,0.146795671,3.6318125583853686,0.5192179374218604
2005-03-03,231.1208368,238.0500035,278.6541708,0.003925,78363.33333,0.0,3.366666717,-0.379166672,0.146919204,4.543640258489004,0.599666910324166
2005-03-04,226.5333367,243.695837,278.6208375,0.003679167,78437.91667,0.0,0.266666671,0.483333341,0.147014163,3.848262604367496,0.5639628112066792
2005-03-05,150.3625022,271.2583374,278.7458375,0.003820833,78295.83333,0.70000001,1.175000018,1.725000026,0.147137128,3.695272050994844,0.5795058760426244
2005-03-06,123.2500018,291.3208377,278.0916708,0.004329167,78219.58333,5.000000075,0.041666667,1.883333361,0.147246584,7.3248079720603325,0.6868842906615338
2005-03-07,233.8666702,247.558337,277.9833375,0.004333333,78388.75,0.400000006,-0.100000001,-0.550000008,0.147355501,7.718114889458898,0.6943246290976958
2005-03-08,244.1375036,239.8541702,280.0500042,0.004204167,78564.16667,0.0,3.187500047,-1.616666691,0.14746442,6.420923812526569,0.5841297260717002
2005-03-09,249.2666704,237.0416702,281.8208375,0.003933333,78650.0,0.0,0.716666677,-1.13333335,0.14757333,5.627452925963009,0.4842043746178436
2005-03-10,249.345837,239.5208369,283.4125042,0.0027875,78569.16667,0.0,-0.950000014,-0.19166667,0.147682239,5.500480216557152,0.3076221269360371
2005-03-11,250.5541704,239.4000036,283.4291709,0.002908333,78495.41667,0.0,0.24166667,-0.512500008,0.147791178,4.565784479399465,0.3202947717915645
2005-03-12,251.7708371,249.1750037,284.2666709,0.0034375,78639.58333,0.0,3.687500055,-1.208333351,0.147914657,7.855374819542603,0.3584690338706623
2005-03-13,253.9875038,242.4458369,282.7791709,0.003404167,78327.08333,0.0,4.858333406,-0.008333333,0.148019158,7.342014493446571,0.3909393452785754
2005-03-14,253.5083371,237.0333369,280.4666708,0.003445833,77972.5,0.0,3.866666724,1.98750003,0.148131266,5.28091660175731,0.4616279707317121
2005-03-15,266.3583373,222.3875033,277.4291708,0.002566667,77862.91667,0.0,4.300000064,-1.850000028,0.148243744,4.658780130744395,0.4248468168296982
2005-03-16,268.1583373,194.3583362,275.9708374,0.001354167,78225.83333,0.0,-1.116666683,-1.283333352,0.1484129,3.0390362064895737,0.2499130515876333
2005-03-17,261.0666706,210.3208365,277.7375041,0.001441667,78294.16667,0.0,1.979166696,-0.329166672,0.14859914,4.434167854072797,0.2347647768411764
2005-03-18,180.4916694,269.6208374,279.7083375,0.002045833,78053.75,0.0,3.82083339,0.616666676,0.148786019,6.186182666648882,0.2891949218756911
2005-03-19,88.40416798,311.6750046,280.4750042,0.004404167,78097.91667,2.400000036,3.32500005,1.700000025,0.148958271,4.868599098391368,0.5906213283819494
2005-03-20,212.5375032,283.1250042,280.7750042,0.005566667,78239.58333,0.100000001,3.545833386,0.633333343,0.149144511,5.702628536599491,0.7325208816948598
2005-03-21,269.000004,232.0750035,278.9708375,0.0034375,78331.25,0.0,4.412500066,-1.229166685,0.14933139,6.946373962836369,0.5134333043047138
2005-03-22,266.687504,225.5333367,279.2041708,0.002666667,78230.83333,0.0,0.912500014,-0.037500001,0.149503643,5.8344329002298,0.3913431429475031
2005-03-23,257.0250038,250.2833371,280.4541708,0.003054167,77915.0,0.0,4.637500069,1.300000019,0.149689886,8.939266208480344,0.4092098820135151
2005-03-24,250.4625037,281.4750042,280.4333375,0.003804167,78127.08333,1.300000019,6.154166758,0.925000014,0.149876762,9.947065309668206,0.511823127215458
2005-03-25,202.612503,292.616671,279.6625042,0.003945833,78139.58333,1.700000025,4.4958334,0.43333334,0.150063637,8.310618067798165,0.5601745243171325
2005-03-26,279.0458375,233.4666701,279.5000042,0.003525,78373.33333,0.0,4.812500072,-1.704166692,0.150235893,8.139344276242472,0.5076475034362775
2005-03-27,282.5458375,220.2791699,279.8833375,0.002016667,78619.16667,0.0,-1.066666683,-0.24166667,0.150422133,6.914775227523978,0.2836605215409267
2005-03-28,261.4875039,234.2750035,282.5416709,0.001870833,78197.08333,0.0,2.016666697,1.033333349,0.150609012,8.789170683732646,0.2179844203201009
2005-03-29,284.7750042,232.8791701,280.9625042,0.002958333,77935.83333,0.0,5.508333415,0.150000002,0.150781265,9.797091333082392,0.3827929659661466
2005-03-30,286.7375043,220.7208366,278.4833375,0.002479167,78107.5,0.0,4.641666736,-0.787500012,0.150967508,7.164562545478724,0.3820965835405074
2005-03-31,292.8000044,220.9500033,277.6541708,0.002725,78401.66667,0.0,3.583333387,-3.341666716,0.151154383,6.201621254766689,0.4469858883020692
2005-04-01,301.3666712,218.1875033,280.4875042,0.002133333,78879.58333,0.0,-4.350000065,-0.166666669,0.151326636,9.298203036853646,0.2887043950482014
2005-04-02,298.8500045,230.9583368,284.5500042,0.002129167,78662.91667,0.0,-3.379166717,2.020833363,0.151512879,12.435909692817289,0.2179207721018113
2005-04-03,253.1125038,273.3958374,284.6125042,0.0024375,78422.91667,0.0,2.525000038,1.500000022,0.151699755,10.94674822441299,0.2476791277543446
2005-04-04,297.1041711,240.5416703,281.9833375,0.002683333,78262.08333,0.0,3.400000051,2.837500042,0.151886634,10.55725418169767,0.3250625068486058
2005-04-05,305.4541712,222.7208367,281.3583375,0.002308333,78517.08333,0.0,4.812500072,-1.612500024,0.152058886,10.578009185303248,0.2928257860322579
2005-04-06,290.0458377,227.9291701,283.0750042,0.001783333,78751.66667,0.0,-1.175000018,-0.454166673,0.152245126,8.33076570815477,0.2018189019596221
2005-04-07,284.4791709,263.3916706,287.0333376,0.001779167,78674.58333,0.0,-1.80833336,1.491666689,0.152432005,12.646914377588894,0.1544797412998064
2005-04-08,301.9833378,257.8291705,285.8291709,0.003554167,78208.75,0.0,5.058333409,2.48333337,0.152604258,14.525472139004282,0.3321274508304895
2005-04-09,310.008338,222.1333366,280.5333375,0.002383333,77772.91667,0.0,5.991666756,0.679166677,0.152790501,9.860928778464023,0.3170047601721813
2005-04-10,304.1125045,231.1250034,279.1125042,0.0024125,77776.25,0.0,5.60416675,-1.404166688,0.152977377,7.943146331145716,0.354251018594111
2005-04-11,312.7791713,230.7000034,281.0750042,0.002475,78315.83333,0.0,2.883333376,-0.89166668,0.153149629,8.68746059275139,0.319328375509502
2005-04-12,305.5833379,231.6916701,283.3500042,0.001808333,78293.33333,0.0,0.225000003,-0.537500008,0.153335872,7.649116372419429,0.1997048240917492
2005-04-13,261.6666706,257.7583372,286.9625043,0.0021,78474.16667,0.0,1.187500018,1.200000018,0.153518317,9.437711274030184,0.1827199907683988
2005-04-14,310.1750046,258.5208372,285.9791709,0.002529167,78517.91667,0.0,1.995833363,-0.129166669,0.153702533,10.963109263130232,0.2349325452770712
2005-04-15,309.983338,256.2291705,286.8916709,0.002691667,78445.0,0.0,2.179166699,0.037500001,0.153886835,11.236015077766613,0.235205511036663
2005-04-16,281.8958375,262.5500039,286.7083376,0.002470833,78495.83333,0.0,1.604166691,0.150000002,0.154009362,9.4049817465164,0.2186686987145636
2005-04-17,313.3750047,258.7291705,286.3750043,0.003133333,78747.5,0.0,1.750000026,1.400000021,0.154138431,10.284226199319477,0.2843669963761079
2005-04-18,314.7000047,260.8458372,286.3625043,0.003625,78483.75,0.0,2.583333372,2.408333369,0.154269385,10.845244816422454,0.3281571245463318
2005-04-19,323.5083382,241.8750036,285.1625042,0.0031375,78142.91667,0.0,2.816666709,3.825000057,0.154393656,10.595415533945474,0.3062136083791452
2005-04-20,325.0500048,232.2750035,283.1625042,0.002620833,78352.5,0.0,2.783333375,1.462500022,0.154516968,8.212583932852567,0.2933510290185757
2005-04-21,325.2250048,239.3458369,283.9375042,0.002591667,78579.58333,0.0,1.425000021,-0.391666673,0.154652417,7.377420649929072,0.2760982775549734
