date,DW_SW,DW_LW,Air_Temp,SPFH,Pa,Precip,WS_u,WS_v,Albedo,LE_model,RH,Site,Camera,ET,WY,Season
1/1/2005,149.7041689,250.5125037,280.8333375,0.0037,88457.08333,0,1.366666687,2.062500031,0.14604521,0.162706492,0.548256343,Fairbank,1,0.005743539,2005,1
1/1/2005,150.1333356,251.6500037,281.1125042,0.003775,88199.58333,0,1.545833356,2.258333367,0.14604521,0.169427244,0.547109921,CharlestonMesquite,2,0.005980782,2005,1
1/1/2005,150.1083356,249.083337,280.5875042,0.003654167,87995,0,1.733333359,2.43333337,0.16705402,0.154214318,0.547862798,Moson,3,0.005443765,2005,1
1/1/2005,149.3125022,245.5250037,280.0208375,0.003533333,87579.16667,0,1.575000023,2.541666705,0.166163288,0.140752802,0.548365623,Hunter,4,0.004968574,2005,1
1/1/2005,149.1458356,245.258337,280.0041708,0.00355,87548.33333,0,1.483333355,2.508333371,0.166163288,0.139444084,0.551396535,Hereford,5,0.004922376,2005,1
1/1/2005,149.1875022,250.2208371,280.7333375,0.0036875,88638.75,0,1.229166685,1.854166694,0.165668649,0.154403452,0.551319849,Contention,6,0.005450442,2005,1
1/1/2005,148.7250022,249.7291704,280.6166708,0.00365,88838.33333,0,1.10833335,1.716666692,0.165668649,0.151134592,0.551369557,St.David,7,0.005335051,2005,1
1/1/2005,150.1291689,251.1916704,280.9958375,0.003741667,88328.33333,0,1.462500022,2.175000032,0.14604521,0.166898184,0.547453116,Boquillas,8,0.005891506,2005,1
1/2/2005,56.33333417,300.1333378,280.9291709,0.004745833,88633.33333,3.400000051,-0.004166667,2.654166706,0.145808537,1.764894597,0.699982946,Fairbank,1,0.062300779,2005,1
1/2/2005,57.45000086,302.4250045,281.0541709,0.004929167,88375.41667,3.500000052,0.383333339,3.008333378,0.145808537,1.909961817,0.718689036,CharlestonMesquite,2,0.067421652,2005,1
1/2/2005,58.53750087,303.1750045,280.8333375,0.005079167,88167.91667,3.600000054,0.783333345,3.35000005,0.166819254,1.896104269,0.750157398,Moson,3,0.066932481,2005,1
1/2/2005,60.30416757,298.7041711,279.6500042,0.0049375,87749.58333,5.700000085,0.754166678,3.254166715,0.166025161,4.473553391,0.78785094,Hunter,4,0.157916435,2005,1
1/2/2005,60.78333424,298.5000044,279.5583375,0.00495,87715,6.800000101,0.666666677,3.154166714,0.166025161,6.283234125,0.794596266,Hereford,5,0.221798165,2005,1
1/2/2005,55.39166749,299.7541711,281.1291709,0.004620833,88812.91667,4.100000061,-0.287500004,2.337500035,0.165416717,2.536960174,0.67357989,Contention,6,0.089554694,2005,1
1/2/2005,54.25833414,299.6875045,281.3083375,0.004566667,89011.66667,3.900000058,-0.566666675,2.091666698,0.165416717,2.258606937,0.659000213,St.David,7,0.079728825,2005,1
1/2/2005,57.03750085,301.3291712,280.9916709,0.004829167,88505,3.400000051,0.21666667,2.858333376,0.145808537,1.798986704,0.708184667,Boquillas,8,0.063504231,2005,1
1/3/2005,82.21250123,340.6208384,283.4875042,0.007379166,88628.75,4.200000063,-0.858333346,4.558333401,0.145577583,10.36665618,0.913969916,Fairbank,1,0.365942963,2005,1
1/3/2005,80.4250012,338.212505,283.1416709,0.0072625,88374.16667,4.800000072,-0.495833341,5.129166743,0.145577583,11.87757596,0.918162669,CharlestonMesquite,2,0.419278432,2005,1
1/3/2005,78.31666783,334.5416717,282.5916709,0.007058333,88170.83333,5.000000075,-0.116666668,5.683333418,0.166588936,11.64437914,0.924164652,Moson,3,0.411046584,2005,1
1/3/2005,75.8916678,329.5041716,281.6458375,0.006720833,87762.5,4.100000061,-0.087500001,5.650000084,0.165913099,12.54865893,0.934347244,Hunter,4,0.44296766,2005,1
1/3/2005,75.77500113,329.0958382,281.5208375,0.006691666,87731.25,4.00000006,-0.141666669,5.479166748,0.165913099,14.26960385,0.937969269,Hereford,5,0.503717016,2005,1
1/3/2005,83.31250124,343.8875051,283.9708376,0.007579166,88805,4.100000061,-1.13333335,4.087500061,0.165155881,12.17460552,0.910457298,Contention,6,0.429763575,2005,1
1/3/2005,84.37083459,346.3208385,284.3125042,0.0077125,89002.08333,4.500000067,-1.416666688,3.695833388,0.165155881,13.41098215,0.907459864,St.David,7,0.47340767,2005,1
1/3/2005,81.31250121,338.9625051,283.2458376,0.007279166,88502.08333,4.300000064,-0.645833343,4.89166674,0.145577583,10.35930164,0.915125337,Boquillas,8,0.365683348,2005,1
1/4/2005,77.19583448,313.6375047,282.0666709,0.006433333,88057.08333,5.600000083,1.633333358,7.35000011,0.145344725,23.90328607,0.871901917,Fairbank,1,0.843785998,2005,1
1/4/2005,78.51250117,312.5500047,281.7375042,0.006358333,87800,6.800000101,2.116666698,8.095833454,0.145344725,30.09287663,0.878791044,CharlestonMesquite,2,1.062278545,2005,1
1/4/2005,79.51250118,310.058338,281.2000042,0.006195833,87594.16667,9.700000145,2.612500039,8.820833465,0.166356078,40.16601009,0.886441713,Moson,3,1.417860156,2005,1
1/4/2005,79.86250119,306.6125046,280.2083375,0.005975,87185,8.800000131,2.48333337,8.612500128,0.165787052,33.88140449,0.911194434,Hunter,4,1.196013579,2005,1
1/4/2005,79.65833452,306.7625046,280.1375042,0.005983333,87153.75,8.400000125,2.333333368,8.354166791,0.165787052,32.35788599,0.916632722,Hereford,5,1.142233375,2005,1
1/4/2005,76.21250114,315.370838,282.4375042,0.006570833,88237.5,5.600000083,1.250000019,6.708333433,0.164907129,23.62455353,0.870069213,Contention,6,0.83394674,2005,1
1/4/2005,75.44583446,317.2833381,282.8416709,0.006695833,88435,6.300000094,0.900000013,6.191666759,0.164907129,25.50412942,0.864513956,St.David,7,0.900295768,2005,1
1/4/2005,78.02916783,312.8500047,281.8416709,0.006391667,87929.16667,6.400000095,1.925000029,7.791666783,0.145344725,26.83873525,0.878409416,Boquillas,8,0.947407354,2005,1
1/5/2005,147.8041689,265.712504,277.9208375,0.004120833,88556.25,1.000000015,3.450000051,3.32500005,0.147606679,26.19898678,0.749220218,Fairbank,1,0.924824233,2005,1
1/5/2005,149.1041689,263.6125039,277.6708375,0.0041125,88296.66667,1.400000021,3.725000056,3.700000055,0.147606679,33.13651065,0.758821102,CharlestonMesquite,2,1.169718826,2005,1
1/5/2005,149.9333356,260.4041705,277.2250041,0.004041667,88090,1.600000024,4.004166726,4.070833394,0.168356725,37.74626409,0.767925407,Moson,3,1.332443122,2005,1
1/5/2005,149.1666689,257.9083372,276.6708375,0.004008333,87662.91667,1.300000019,3.895833391,4.029166727,0.167403051,34.76808008,0.788433364,Hunter,4,1.227313227,2005,1
1/5/2005,148.9083356,258.3458372,276.6791708,0.0040375,87626.66667,1.300000019,3.775000056,3.908333392,0.167403051,34.32038644,0.793369641,Hereford,5,1.211509641,2005,1
1/5/2005,146.6333355,268.5291707,278.3416708,0.004208333,88737.08333,1.100000016,3.208333381,2.995833378,0.166645833,27.10907442,0.744255196,Contention,6,0.956950327,2005,1
1/5/2005,145.5208355,271.687504,278.8375042,0.004304167,88935.41667,0.800000012,3.025000045,2.737500041,0.166645833,28.42088422,0.736767958,St.David,7,1.003257213,2005,1
1/5/2005,148.6916689,264.2750039,277.7208375,0.004108333,88425,1.100000016,3.608333387,3.55416672,0.147606679,29.25682842,0.756470199,Boquillas,8,1.032766043,2005,1
1/6/2005,140.8666688,220.6083366,275.1500041,0.002345833,88495.83333,0,1.383333354,0.20416667,0.147764828,9.749724794,0.519625818,Fairbank,1,0.344165285,2005,1
1/6/2005,141.3166688,220.8625033,275.2916708,0.002325,88227.08333,0,1.587500024,0.220833337,0.147764828,12.79971904,0.508214157,CharlestonMesquite,2,0.451830082,2005,1
1/6/2005,141.2708354,220.4208366,275.2041708,0.0022875,88010.83333,0,1.79583336,0.22916667,0.167893078,15.28612889,0.501956816,Moson,3,0.53960035,2005,1
1/6/2005,141.0625021,218.7666699,274.7583374,0.002191667,87577.91667,0,1.687500025,0.21666667,0.167355841,14.84465011,0.494273776,Hunter,4,0.524016149,2005,1
1/6/2005,141.0875021,219.1375033,274.8291708,0.002191667,87544.58333,0,1.629166691,0.20416667,0.167355841,14.86565378,0.491552344,Hereford,5,0.524757578,2005,1
1/6/2005,140.3750021,222.4500033,275.5416708,0.002420833,88682.5,0,1.233333352,0.208333336,0.167208975,9.488734083,0.522379939,Contention,6,0.334952313,2005,1
1/6/2005,139.9375021,223.7958367,275.8291708,0.002495833,88887.08333,0,1.062500016,0.19166667,0.167208975,9.24634153,0.528742646,St.David,7,0.326395856,2005,1
1/6/2005,141.2875021,220.65417,275.1916708,0.002316667,88362.5,0,1.508333356,0.212500003,0.147764828,11.26228388,0.51084995,Boquillas,8,0.397558621,2005,1
1/7/2005,147.3125022,231.4708368,276.6500041,0.002858333,88150.83333,0,1.450000022,1.729166692,0.146758222,10.51487984,0.566201406,Fairbank,1,0.371175258,2005,1
1/7/2005,148.6125022,232.2208368,276.9875041,0.00285,87884.16667,0,1.675000025,2.045833364,0.146758222,14.61573062,0.54945122,CharlestonMesquite,2,0.515935291,2005,1
1/7/2005,149.3458356,231.2250034,276.8833375,0.002766667,87668.75,0,1.908333362,2.325000035,0.166985018,18.41465097,0.536043456,Moson,3,0.650037179,2005,1
1/7/2005,150.0166689,227.0875034,275.7208374,0.002454167,87248.33333,0,1.900000028,2.395833369,0.166756772,18.8737744,0.514325138,Hunter,4,0.666244236,2005,1
1/7/2005,150.1333356,227.0125034,275.5750041,0.002408333,87216.66667,0,1.845833361,2.350000035,0.166756772,19.09140603,0.509865832,Hereford,5,0.673926633,2005,1
1/7/2005,146.1750022,232.3375035,276.7333375,0.002958333,88335.41667,0,1.250000019,1.458333355,0.166222079,10.14394978,0.583752348,Contention,6,0.358081427,2005,1
1/7/2005,145.1083355,232.8166701,276.7333375,0.0030375,88539.16667,0,1.075000016,1.258333352,0.166222079,9.889542369,0.600756443,St.David,7,0.349100846,2005,1
1/7/2005,148.2458355,231.8750035,276.8333375,0.0028625,88017.91667,0,1.575000023,1.908333362,0.146758222,12.36548566,0.5588094,Boquillas,8,0.436501644,2005,1
1/8/2005,154.004169,246.545837,280.5291708,0.0030375,88550.41667,0,0.495833341,3.437500051,0.145611108,12.26702912,0.460134472,Fairbank,1,0.433026128,2005,1
1/8/2005,154.5500023,250.2666704,281.5041709,0.003233333,88292.91667,0,0.887500013,3.741666722,0.145611108,17.03086071,0.456639136,CharlestonMesquite,2,0.601189383,2005,1
1/8/2005,154.6250023,249.8458371,281.5291709,0.0032625,88090,0,1.304166686,4.020833393,0.166149438,21.21799623,0.458911342,Moson,3,0.748995267,2005,1
1/8/2005,154.279169,244.608337,280.8166709,0.003120833,87676.25,0,1.14583335,3.979166726,0.166041991,20.75030025,0.458882424,Hunter,4,0.732485599,2005,1
1/8/2005,154.2625023,243.4166703,280.6791708,0.003079167,87642.91667,0,1.037500015,3.883333391,0.166041991,20.65300167,0.456902296,Hereford,5,0.729050959,2005,1
1/8/2005,153.4125023,246.733337,280.4291708,0.003016667,88728.75,0,0.187500003,3.141666713,0.165112476,12.84676704,0.461079447,Contention,6,0.453490876,2005,1
1/8/2005,152.8750023,246.2041703,280.2416708,0.0029625,88927.08333,0,-0.108333335,2.92916671,0.165112476,13.39640245,0.459747777,St.David,7,0.472893007,2005,1
1/8/2005,154.504169,248.5875037,281.0541709,0.003141667,88421.25,0,0.733333344,3.608333387,0.145611108,14.40078589,0.45830312,Boquillas,8,0.508347742,2005,1
1/9/2005,150.3875022,245.345837,282.5916709,0.003279167,88969.58333,0,-0.637500009,2.466666703,0.144801595,7.782005258,0.433238811,Fairbank,1,0.274704786,2005,1
1/9/2005,150.8916689,246.8750037,283.0041709,0.0033375,88708.33333,0,-0.320833338,2.737500041,0.144801595,9.896326426,0.427504386,CharlestonMesquite,2,0.349340323,2005,1
1/9/2005,150.8958356,246.095837,282.9166709,0.0032875,88504.16667,0,0.008333333,2.995833378,0.165575165,11.77420968,0.422631542,Moson,3,0.415629602,2005,1
1/9/2005,150.1750022,240.2250036,281.8333375,0.002979167,88084.58333,0,0.083333335,2.804166708,0.1655669,11.52259935,0.410385851,Hunter,4,0.406747757,2005,1
1/9/2005,150.0208356,239.1333369,281.6208375,0.002925,88052.5,0,0.025,2.679166707,0.1655669,11.29651076,0.408684568,Hereford,5,0.39876683,2005,1
1/9/2005,149.8208356,246.5166703,282.7833375,0.00335,89150,0,-0.883333346,2.212500033,0.16428389,8.170586247,0.43775368,Contention,6,0.288421695,2005,1
1/9/2005,149.3250022,246.1416703,282.6416709,0.003345833,89347.91667,0,-1.12083335,2.02500003,0.16428389,8.557705601,0.442419176,St.David,7,0.302087008,2005,1
1/9/2005,150.8541689,246.2416703,282.8375042,0.0033125,88839.16667,0,-0.45833334,2.625000039,0.144801595,8.752592906,0.429760444,Boquillas,8,0.30896653,2005,1
1/10/2005,129.5750019,287.5250043,284.1583376,0.002770833,88815,0,0.86666668,0.058333334,0.144248303,6.439732757,0.328717927,Fairbank,1,0.227322566,2005,1
1/10/2005,130.1750019,289.7083377,284.7208376,0.0028375,88555.41667,0,1.070833349,0.270833337,0.144248303,7.827645584,0.323225334,CharlestonMesquite,2,0.276315889,2005,1
1/10/2005,130.3541686,289.1375043,284.7833376,0.002825,88345,0,1.283333352,0.475000007,0.165177639,9.010936461,0.319698253,Moson,3,0.318086057,2005,1
1/10/2005,130.7416686,278.8791708,283.2041709,0.0025,87927.08333,0,1.300000019,0.583333342,0.165255841,8.9168466,0.313135931,Hunter,4,0.314764685,2005,1
1/10/2005,130.8375019,277.5916708,283.0083376,0.0024625,87894.58333,0,1.262500019,0.570833342,0.165255841,8.769901629,0.31244281,Hereford,5,0.309577528,2005,1
1/10/2005,129.0333353,285.1458376,283.5916709,0.0027,88995.41667,0,0.712500011,-0.108333335,0.163709617,6.330265571,0.333447374,Contention,6,0.223458375,2005,1
1/10/2005,128.6375019,283.8166709,283.2666709,0.002666667,89196.25,0,0.570833342,-0.258333337,0.163709617,6.401331843,0.33740275,St.David,7,0.225967014,2005,1
1/10/2005,130.0333353,288.9625043,284.5208376,0.002808333,88684.16667,0,0.983333348,0.175000003,0.144248303,7.103218125,0.324684701,Boquillas,8,0.2507436,2005,1
1/11/2005,109.2625016,283.9333376,284.7791709,0.004633333,88272.91667,0,3.15833338,3.650000054,0.143835518,4.102889409,0.524060913,Fairbank,1,0.144831996,2005,1
1/11/2005,111.7750017,283.6541709,284.9291709,0.0047625,88021.25,0,3.675000055,4.020833393,0.143835518,4.92577195,0.531779943,CharlestonMesquite,2,0.17387975,2005,1
1/11/2005,113.8375017,282.1458375,284.8625042,0.004829167,87822.08333,0,4.187500062,4.362500065,0.164856407,5.698901976,0.540404148,Moson,3,0.20117124,2005,1
1/11/2005,119.7291685,269.812504,283.0583376,0.0044375,87421.66667,0,3.979166726,4.362500065,0.165030612,5.442512421,0.558107196,Hunter,4,0.192120688,2005,1
1/11/2005,121.0875018,267.5833373,282.7125042,0.004358333,87397.08333,0,3.775000056,4.26666673,0.165030612,5.322637341,0.561010769,Hereford,5,0.187889098,2005,1
1/11/2005,107.3250016,283.9625042,284.6125042,0.00455,88449.58333,0,2.766666708,3.32500005,0.1632625,4.402022818,0.521445571,Contention,6,0.155391405,2005,1
1/11/2005,105.5458349,284.2291709,284.5375042,0.004441667,88645.41667,0,2.395833369,3.075000046,0.1632625,4.691217954,0.512725198,St.David,7,0.165599994,2005,1
1/11/2005,110.833335,283.8958376,284.8791709,0.004720833,88147.08333,0,3.462500052,3.866666724,0.143835518,4.461421439,0.529646223,Boquillas,8,0.157488177,2005,1
1/12/2005,161.1625024,261.6583372,281.2750042,0.004695833,87853.33333,1.100000016,6.187500092,0.950000014,0.143512379,4.685983634,0.670356086,Fairbank,1,0.165415222,2005,1
1/12/2005,161.6541691,261.8791706,281.1458375,0.004716667,87591.25,1.300000019,6.450000096,1.050000016,0.143512379,5.834657859,0.677314422,CharlestonMesquite,2,0.205963422,2005,1
1/12/2005,161.6666691,261.0916706,280.8500042,0.0046625,87380,1.500000022,6.704166767,1.141666684,0.164584767,7.000897767,0.68168019,Moson,3,0.247131691,2005,1
1/12/2005,161.1791691,258.5125039,279.9625042,0.004475,86960,2.70000004,6.441666763,1.266666686,0.164852431,12.06794954,0.692401579,Hunter,4,0.425998619,2005,1
1/12/2005,161.1333357,258.1833372,279.8750042,0.004454167,86925.83333,2.900000043,6.270833427,1.270833352,0.164852431,13.21005533,0.693111939,Hereford,5,0.466314953,2005,1
1/12/2005,160.5958357,263.4541706,281.7333375,0.004816667,88035.83333,1.000000015,5.970833422,0.816666679,0.16292283,4.906438211,0.667694675,Contention,6,0.173197269,2005,1
1/12/2005,160.0750024,264.5833373,282.0458375,0.0048625,88234.16667,0.900000013,5.800000086,0.750000011,0.16292283,5.086359685,0.661274766,St.David,7,0.179548497,2005,1
1/12/2005,161.6333357,261.6250039,281.1833375,0.0047,87720.83333,1.300000019,6.337500094,1.000000015,0.143512379,5.491218616,0.674177116,Boquillas,8,0.193840017,2005,1
1/13/2005,164.3125024,208.2083364,275.8833374,0.002991667,88704.58333,0,1.062500016,-1.658333358,0.143273799,2.225137645,0.63002453,Fairbank,1,0.078547359,2005,1
1/13/2005,164.9375025,206.8875031,275.8166708,0.00295,88438.75,0,0.812500012,-1.975000029,0.143273799,2.652087396,0.622365266,CharlestonMesquite,2,0.093618685,2005,1
1/13/2005,165.0541691,205.2458364,275.6541708,0.002920833,88224.58333,0,0.554166675,-2.279166701,0.16436081,2.953202761,0.621954005,Moson,3,0.104248057,2005,1
1/13/2005,164.6916691,202.0041697,275.2458374,0.002820833,87788.33333,0,0.508333341,-2.354166702,0.164736557,4.391651691,0.615566306,Hunter,4,0.155025305,2005,1
1/13/2005,164.6416691,201.812503,275.3041708,0.0028,87752.08333,0,0.545833341,-2.295833368,0.164736557,4.74019212,0.608198085,Hereford,5,0.167328782,2005,1
1/13/2005,163.6458358,210.3375031,276.2166708,0.003075,88891.25,0,1.200000018,-1.383333354,0.162668356,2.23630824,0.633587722,Contention,6,0.078941681,2005,1
1/13/2005,163.0125024,212.3333365,276.5083375,0.00315,89095.41667,0,1.400000021,-1.162500017,0.162668356,2.284728455,0.637083272,St.David,7,0.080650914,2005,1
1/13/2005,164.8500025,207.2375031,275.7750041,0.0029625,88572.5,0,0.912500014,-1.837500027,0.143273799,2.507634544,0.627827317,Boquillas,8,0.088519499,2005,1
1/14/2005,140.2708354,258.4750039,278.8583375,0.001741667,88808.75,0,-2.541666705,0.67500001,0.143040305,3.494751331,0.297271305,Fairbank,1,0.123364722,2005,1
1/14/2005,140.4791688,261.5500039,279.4291708,0.0018125,88543.75,0,-2.750000041,0.795833345,0.143040305,4.313454457,0.296358898,CharlestonMesquite,2,0.152264942,2005,1
1/14/2005,140.3000021,263.4083373,279.7500042,0.001858333,88332.5,0,-2.920833377,0.90416668,0.164140667,5.115001553,0.296422011,Moson,3,0.180559555,2005,1
1/14/2005,139.1333354,262.4958372,279.4000042,0.0018375,87905.41667,0,-2.708333374,0.704166677,0.164611147,7.533276144,0.298888733,Hunter,4,0.265924648,2005,1
1/14/2005,138.8875021,262.2625039,279.2708375,0.001808333,87870,0,-2.579166705,0.616666676,0.164611147,7.909843838,0.296691637,Hereford,5,0.279217487,2005,1
1/14/2005,139.9291688,256.3541705,278.4791708,0.0016875,88992.91667,0,-2.408333369,0.608333342,0.16240498,3.436188709,0.296415696,Contention,6,0.121297461,2005,1
1/14/2005,139.6250021,254.3541705,278.1166708,0.001645833,89195.41667,0,-2.270833367,0.537500008,0.16240498,3.361688693,0.297252574,St.David,7,0.118667611,2005,1
1/14/2005,140.5416688,260.3333372,279.1916708,0.001779167,88675.83333,0,-2.645833373,0.741666678,0.143040305,4.041766437,0.296218881,Boquillas,8,0.142674355,2005,1
1/15/2005,164.7041691,234.2375035,281.9750042,0.001933333,89151.66667,0,-2.195833366,0.262500004,0.142806812,2.911683725,0.266946657,Fairbank,1,0.102782436,2005,1
1/15/2005,165.2500025,235.7500035,282.4750042,0.002025,88886.66667,0,-2.154166699,0.404166673,0.142806812,3.426953202,0.269421727,CharlestonMesquite,2,0.120971448,2005,1
1/15/2005,165.2875025,234.5583368,282.3625042,0.002,88670.83333,0,-2.129166698,0.550000008,0.163909081,3.786680442,0.267491754,Moson,3,0.13366982,2005,1
1/15/2005,164.8333358,231.6250035,281.8041709,0.0019,88240.83333,0,-1.862500028,0.47083334,0.1644851,5.073756498,0.262716921,Hunter,4,0.179103604,2005,1
1/15/2005,164.7708358,231.4041701,281.7541709,0.001895833,88206.66667,0,-1.766666693,0.416666673,0.1644851,5.229966436,0.262938073,Hereford,5,0.184617815,2005,1
1/15/2005,164.1041691,232.9833368,281.5791709,0.0019,89333.75,0,-2.225000033,0.212500003,0.162155592,2.846688315,0.270103956,Contention,6,0.100488098,2005,1
1/15/2005,163.5916691,231.5333368,281.1625042,0.00185,89539.58333,0,-2.2541667,0.100000001,0.162155592,2.797320921,0.271258229,St.David,7,0.098745428,2005,1
1/15/2005,165.2041691,235.2166702,282.2791709,0.001979167,89017.08333,0,-2.170833366,0.341666672,0.142806812,3.271665868,0.26725328,Boquillas,8,0.115489805,2005,1
1/16/2005,164.7791691,222.67917,281.1833375,0.001958333,89260.83333,0,-4.01250006,0.383333339,0.142951245,2.093685346,0.285838602,Fairbank,1,0.073907093,2005,1
1/16/2005,165.2375025,223.5333367,281.5125042,0.002004167,88993.75,0,-4.25416673,0.47083334,0.142951245,2.458761749,0.285129295,CharlestonMesquite,2,0.08679429,2005,1
1/16/2005,165.2333358,221.7000033,281.2125042,0.001979167,88778.33333,0,-4.500000067,0.579166675,0.164127266,2.72132118,0.286741921,Moson,3,0.096062638,2005,1
1/16/2005,164.6250025,218.0750032,280.5625042,0.001916667,88342.5,0,-4.166666729,0.312500005,0.164604739,3.667410653,0.288996592,Hunter,4,0.129459596,2005,1
1/16/2005,164.5583358,217.8625032,280.5750042,0.001904167,88306.66667,0,-3.979166726,0.200000003,0.164604739,3.851545543,0.286747344,Hereford,5,0.135959558,2005,1
1/16/2005,164.2083358,222.4333366,281.0291709,0.001945833,89448.75,0,-3.850000057,0.362500005,0.162343259,2.085859103,0.287649702,Contention,6,0.073630826,2005,1
1/16/2005,163.7041691,221.96667,280.8291709,0.001908333,89651.25,0,-3.675000055,0.283333338,0.162343259,2.06909761,0.286671638,St.David,7,0.073039146,2005,1
1/16/2005,165.2125025,223.2000033,281.3750042,0.001995833,89127.5,0,-4.145833395,0.43333334,0.142951245,2.336034086,0.287068296,Boquillas,8,0.082462003,2005,1
1/17/2005,164.2666691,234.7291702,281.8375042,0.002791667,88982.91667,0,-2.937500044,1.500000022,0.143126737,1.62277764,0.388368505,Fairbank,1,0.057284051,2005,1
1/17/2005,164.7166691,236.0541702,282.2333375,0.002883333,88709.58333,0,-2.704166707,1.883333361,0.143126737,1.867407757,0.389215834,CharlestonMesquite,2,0.065919494,2005,1
1/17/2005,164.7083358,234.9791702,282.1041709,0.002854167,88492.08333,0,-2.45833337,2.275000034,0.164349806,2.039745742,0.387738151,Moson,3,0.072003025,2005,1
1/17/2005,164.0375024,231.5083368,281.4291709,0.002733333,88048.75,0,-2.087500031,2.170833366,0.164749713,2.624853794,0.386944783,Hunter,4,0.092657339,2005,1
1/17/2005,163.9208358,231.0708368,281.3625042,0.002716667,88012.5,0,-2.016666697,2.033333364,0.164749713,2.739241662,0.386191854,Hereford,5,0.096695231,2005,1
1/17/2005,163.6875024,233.4833368,281.4708375,0.002733333,89173.33333,0,-3.129166713,1.254166685,0.162535281,1.587813433,0.390767266,Contention,6,0.056049814,2005,1
1/17/2005,163.1583358,232.6541701,281.1833375,0.002683333,89382.91667,0,-3.304166716,0.962500014,0.162535281,1.566846781,0.392195399,St.David,7,0.055309691,2005,1
1/17/2005,164.6916691,235.5708368,282.0750042,0.002841667,88847.91667,0,-2.795833375,1.720833359,0.143126737,1.792179097,0.388365346,Boquillas,8,0.063263922,2005,1
1/18/2005,164.3833358,243.245837,282.6166709,0.003141667,89059.58333,0,-3.470833385,0.712500011,0.143273616,1.400161412,0.414786385,Fairbank,1,0.049425698,2005,1
1/18/2005,164.8208358,244.1250036,282.9125042,0.003225,88794.16667,0,-3.504166719,0.941666681,0.143273616,1.579019978,0.416072842,CharlestonMesquite,2,0.055739405,2005,1
1/18/2005,164.7916691,243.6541703,282.8750042,0.003233333,88583.75,0,-3.525000053,1.179166684,0.164571707,1.714033706,0.41721986,Moson,3,0.06050539,2005,1
1/18/2005,164.0833358,241.1625036,282.4708375,0.003158333,88149.58333,0,-3.225000048,1.070833349,0.164866074,2.18709825,0.416842873,Hunter,4,0.077204568,2005,1
1/18/2005,163.9416691,240.8791703,282.4416709,0.0031375,88112.08333,0,-3.116666713,0.966666681,0.164866074,2.28725825,0.414740186,Hereford,5,0.080740216,2005,1
1/18/2005,163.8458358,243.1500036,282.5333375,0.003125,89242.91667,0,-3.454166718,0.570833342,0.162741288,1.39718022,0.415786118,Contention,6,0.049320462,2005,1
1/18/2005,163.3541691,242.9916703,282.4083375,0.0030875,89445,0,-3.441666718,0.391666673,0.162741288,1.397074234,0.415246676,St.David,7,0.04931672,2005,1
1/18/2005,164.8041691,243.7291703,282.7666709,0.0031875,88929.16667,0,-3.491666719,0.837500012,0.143273616,1.521281512,0.415958275,Boquillas,8,0.053701237,2005,1
1/19/2005,165.1625025,248.9500037,283.1166709,0.003745833,89134.58333,0,-3.254166715,0.733333344,0.143448472,1.152393466,0.478451848,Fairbank,1,0.040679489,2005,1
1/19/2005,165.6000025,249.9916704,283.4208376,0.003841667,88865.41667,0,-3.312500049,0.90416668,0.143448472,1.285036775,0.479245973,CharlestonMesquite,2,0.045361798,2005,1
1/19/2005,165.5041691,248.645837,283.1791709,0.003820833,88651.66667,0,-3.370833384,1.083333349,0.164808234,1.35166471,0.483337228,Moson,3,0.047713764,2005,1
1/19/2005,164.7166691,245.9291703,282.6125042,0.003716667,88218.75,0,-3.079166713,0.895833347,0.16499579,1.665260808,0.486207128,Hunter,4,0.058783707,2005,1
1/19/2005,164.5708358,245.758337,282.5791709,0.003720833,88185.83333,0,-2.983333378,0.766666678,0.16499579,1.729976593,0.487675135,Hereford,5,0.061068174,2005,1
1/19/2005,164.6458358,248.6250037,283.0000042,0.003695833,89319.58333,0,-3.220833381,0.645833343,0.16293331,1.146822292,0.476800396,Contention,6,0.040482827,2005,1
1/19/2005,164.1583358,248.2500037,282.8708375,0.00365,89525.41667,0,-3.191666714,0.512500008,0.16293331,1.145258909,0.476126683,St.David,7,0.040427639,2005,1
1/19/2005,165.5916691,249.5083371,283.2750042,0.0037875,88999.16667,0,-3.295833382,0.841666679,0.143448472,1.24442401,0.477888915,Boquillas,8,0.043928168,2005,1
1/20/2005,119.6041684,269.850004,283.3458376,0.003104167,88882.91667,0,-2.070833364,1.500000022,0.143609977,0.949234,0.389288068,Fairbank,1,0.03350796,2005,1
1/20/2005,119.3333351,271.1416707,283.6375042,0.003220833,88619.58333,0,-1.854166694,1.80833336,0.143609977,1.043083556,0.394866984,CharlestonMesquite,2,0.03682085,2005,1
1/20/2005,118.6666684,268.187504,283.0583376,0.00315,88404.16667,0,-1.658333358,2.116666698,0.165030774,1.066754183,0.400629996,Moson,3,0.037656423,2005,1
1/20/2005,116.8333351,265.837504,282.3500042,0.003133333,87975,0,-1.36250002,1.98750003,0.165126141,1.240870576,0.416136182,Hunter,4,0.043802731,2005,1
1/20/2005,116.5041684,265.9958373,282.2833375,0.003133333,87938.33333,0,-1.316666686,1.870833361,0.165126141,1.278132952,0.417857889,Hereford,5,0.045118093,2005,1
1/20/2005,119.7583351,269.8916707,283.3458376,0.003070833,89069.58333,0,-2.220833366,1.304166686,0.16313932,0.957322141,0.38591649,Contention,6,0.033793472,2005,1
