date,DW_SW,DW_LW,Air_Temp,SPFH,Pa,Precip,WS_u,WS_v,Albedo,LE_model,RH
2005-01-01,148.7250022,249.7291704,280.6166708,0.00365,88838.33333,0.0,1.10833335,1.716666692,0.165668649,0.1511345917651353,0.5513695571102198
2005-01-02,54.25833414,299.6875045,281.3083375,0.004566667,89011.66667,3.900000058,-0.566666675,2.091666698,0.165416717,2.25860693721997,0.6590002125902992
2005-01-03,84.37083459,346.3208385,284.3125042,0.0077125,89002.08333,4.500000067,-1.416666688,3.695833388,0.165155881,13.410982146308504,0.9074598640083734
2005-01-04,75.44583446,317.2833381,282.8416709,0.006695833,88435.0,6.300000094,0.900000013,6.191666759,0.164907129,25.504129417643338,0.8645139556895306
2005-01-05,145.5208355,271.687504,278.8375042,0.004304167,88935.41667,0.800000012,3.025000045,2.737500041,0.166645833,28.42088421937801,0.7367679580681114
2005-01-06,139.9375021,223.7958367,275.8291708,0.002495833,88887.08333,0.0,1.062500016,0.19166667,0.167208975,9.246341529912966,0.5287426457114749
2005-01-07,145.1083355,232.8166701,276.7333375,0.0030375,88539.16667,0.0,1.075000016,1.258333352,0.166222079,9.889542368703305,0.6007564431563641
2005-01-08,152.8750023,246.2041703,280.2416708,0.0029625,88927.08333,0.0,-0.108333335,2.92916671,0.165112476,13.396402453289204,0.4597477766214856
2005-01-09,149.3250022,246.1416703,282.6416709,0.003345833,89347.91667,0.0,-1.12083335,2.02500003,0.16428389,8.557705600801642,0.4424191762878526
2005-01-10,128.6375019,283.8166709,283.2666709,0.002666667,89196.25,0.0,0.570833342,-0.258333337,0.163709617,6.401331843238997,0.3374027504557053
2005-01-11,105.5458349,284.2291709,284.5375042,0.004441667,88645.41667,0.0,2.395833369,3.075000046,0.1632625,4.691217953742921,0.5127251978466449
2005-01-12,160.0750024,264.5833373,282.0458375,0.0048625,88234.16667,0.900000013,5.800000086,0.750000011,0.16292283,5.086359684569613,0.6612747660433201
2005-01-13,163.0125024,212.3333365,276.5083375,0.00315,89095.41667,0.0,1.400000021,-1.162500017,0.162668356,2.2847284548994717,0.6370832718497921
2005-01-14,139.6250021,254.3541705,278.1166708,0.001645833,89195.41667,0.0,-2.270833367,0.537500008,0.16240498,3.361688692753772,0.2972525741504511
2005-01-15,163.5916691,231.5333368,281.1625042,0.00185,89539.58333,0.0,-2.2541667,0.100000001,0.162155592,2.7973209206589846,0.2712582293960227
2005-01-16,163.7041691,221.96667,280.8291709,0.001908333,89651.25,0.0,-3.675000055,0.283333338,0.162343259,2.0690976095727525,0.2866716377329456
2005-01-17,163.1583358,232.6541701,281.1833375,0.002683333,89382.91667,0.0,-3.304166716,0.962500014,0.162535281,1.566846781075832,0.3921953987358156
2005-01-18,163.3541691,242.9916703,282.4083375,0.0030875,89445.0,0.0,-3.441666718,0.391666673,0.162741288,1.3970742343900069,0.4152466764251072
2005-01-19,164.1583358,248.2500037,282.8708375,0.00365,89525.41667,0.0,-3.191666714,0.512500008,0.16293331,1.1452589089478138,0.4761266834466287
2005-01-20,119.9791685,269.2791707,283.2083376,0.0030125,89270.41667,0.0,-2.375000035,1.083333349,0.16313932,0.961144039446756,0.3829855157251974
2005-01-21,122.9375018,324.5625048,284.1291709,0.0052375,89000.0,2.900000043,0.025,1.816666694,0.163345962,7.177519308100388,0.6238665933918436
2005-01-22,155.316669,288.4083376,280.4958375,0.005170833,89001.25,0.300000004,-1.870833361,1.954166696,0.163537984,3.920211677077892,0.7891076763276067
2005-01-23,163.8250024,259.4916705,282.3250042,0.004370833,89338.75,0.0,-4.350000065,1.304166686,0.16374399,3.083607559910343,0.5904918716262043
2005-01-24,149.7916689,307.4875046,284.7458376,0.005420833,89246.25,0.70000001,-1.662500025,2.454166703,0.163936013,4.981943413828521,0.6212758379885045
2005-01-25,153.1416689,271.8625041,282.7166709,0.004616667,89290.0,0.0,0.975000015,1.183333351,0.164142023,3.068255726941458,0.606963023505856
2005-01-26,78.62916784,337.800005,284.4000042,0.005954167,88772.08333,3.200000048,-0.291666671,2.233333367,0.164334042,9.443907827696068,0.6946738953052649
2005-01-27,164.1125024,306.3708379,283.5666709,0.0070375,88764.16667,1.300000019,1.866666694,2.454166703,0.164540051,11.656780567368523,0.8683298534127222
2005-01-28,175.7541693,245.2541703,280.4375042,0.0045625,89048.75,0.0,2.316666701,-0.47083334,0.164746693,6.476030250497994,0.699461996781757
2005-01-29,177.333336,230.8708368,281.3500042,0.003566667,88858.75,0.0,1.208333351,1.283333352,0.164938716,5.259441026651755,0.5123399030548174
2005-01-30,169.8666692,259.6791705,278.5083375,0.004004167,88669.16667,0.0,3.462500052,-0.645833343,0.165144722,3.444355669767305,0.6993514865857846
2005-01-31,179.6166693,241.3791703,277.5291708,0.003604167,88994.16667,0.0,-0.991666681,-1.345833353,0.165336744,2.9886760285571734,0.6770440819251518
2005-02-01,120.1291685,282.6625042,277.9166708,0.002841667,88890.0,0.0,-3.195833381,-0.0125,0.16554784,2.216856311364701,0.5187513997539167
2005-02-02,144.6458355,250.3125037,277.6083375,0.0029125,89064.16667,0.0,-4.537500068,0.041666667,0.165750032,1.4759820946608735,0.544479584654394
