site,camera,date,well,latitude,longitude,fc,dtgw,fp,pred
Hunter,4.0,2014-07-10,Cotblm,31.48088171457681,-110.1185904409986,,17.040833333333335,0.0,1
Hunter,4.0,2014-07-11,Cotblm,31.48088171457681,-110.1185904409986,,17.063125,1.0,1
Hunter,4.0,2014-07-12,Cotblm,31.48088171457681,-110.1185904409986,,16.966041666666666,1.0,1
Hunter,4.0,2014-07-13,Cotblm,31.48088171457681,-110.1185904409986,,16.863333333333333,1.0,1
Hunter,4.0,2014-07-14,Cotblm,31.48088171457681,-110.1185904409986,,16.8075,1.0,1
Hunter,4.0,2014-07-15,Cotblm,31.48088171457681,-110.1185904409986,,16.843333333333334,1.0,1
Hunter,4.0,2014-07-16,Cotblm,31.48088171457681,-110.1185904409986,,16.770416666666666,1.0,1
Hunter,4.0,2014-07-17,Cotblm,31.48088171457681,-110.1185904409986,,16.85375,1.0,1
Hunter,4.0,2014-07-18,Cotblm,31.48088171457681,-110.1185904409986,,16.960208333333334,1.0,1
Hunter,4.0,2014-07-19,Cotblm,31.48088171457681,-110.1185904409986,,17.027083333333334,1.0,1
Hunter,4.0,2014-07-20,Cotblm,31.48088171457681,-110.1185904409986,,17.08791666666667,1.0,1
Hunter,4.0,2014-07-21,Cotblm,31.48088171457681,-110.1185904409986,,17.142500000000002,1.0,1
Hunter,4.0,2014-07-22,Cotblm,31.48088171457681,-110.1185904409986,,17.1825,1.0,1
Hunter,4.0,2014-07-23,Cotblm,31.48088171457681,-110.1185904409986,,17.216666666666665,1.0,1
Hunter,4.0,2014-07-24,Cotblm,31.48088171457681,-110.1185904409986,,17.248958333333334,1.0,1
Hunter,4.0,2014-07-25,Cotblm,31.48088171457681,-110.1185904409986,,17.282708333333336,1.0,1
Hunter,4.0,2014-07-26,Cotblm,31.48088171457681,-110.1185904409986,,17.28375,1.0,1
Hunter,4.0,2014-07-27,Cotblm,31.48088171457681,-110.1185904409986,,17.19333333333333,1.0,1
Hunter,4.0,2014-07-28,Cotblm,31.48088171457681,-110.1185904409986,,16.664375,1.0,1
Hunter,4.0,2014-07-29,Cotblm,31.48088171457681,-110.1185904409986,,15.840833333333334,1.0,1
Hunter,4.0,2014-07-30,Cotblm,31.48088171457681,-110.1185904409986,,16.324791666666666,1.0,1
Hunter,4.0,2014-07-31,Cotblm,31.48088171457681,-110.1185904409986,,16.597083333333334,1.0,1
Hunter,4.0,2014-08-01,Cotblm,31.48088171457681,-110.1185904409986,,16.72875,1.0,1
Hunter,4.0,2014-08-02,Cotblm,31.48088171457681,-110.1185904409986,,16.679791666666667,1.0,1
Hunter,4.0,2014-08-03,Cotblm,31.48088171457681,-110.1185904409986,,16.1375,1.0,1
Hunter,4.0,2014-08-04,Cotblm,31.48088171457681,-110.1185904409986,,16.224166666666665,1.0,1
Hunter,4.0,2014-08-05,Cotblm,31.48088171457681,-110.1185904409986,,16.415416666666665,1.0,1
Hunter,4.0,2014-08-06,Cotblm,31.48088171457681,-110.1185904409986,,16.611875,1.0,1
Hunter,4.0,2014-08-07,Cotblm,31.48088171457681,-110.1185904409986,,16.742916666666666,1.0,1
Hunter,4.0,2014-08-08,Cotblm,31.48088171457681,-110.1185904409986,,16.850416666666664,1.0,1
Hunter,4.0,2014-08-09,Cotblm,31.48088171457681,-110.1185904409986,,16.909791666666667,1.0,1
Hunter,4.0,2014-08-10,Cotblm,31.48088171457681,-110.1185904409986,,16.877083333333335,1.0,1
Hunter,4.0,2014-08-11,Cotblm,31.48088171457681,-110.1185904409986,,16.7375,1.0,1
Hunter,4.0,2014-08-12,Cotblm,31.48088171457681,-110.1185904409986,,16.797083333333333,1.0,1
Hunter,4.0,2014-08-13,Cotblm,31.48088171457681,-110.1185904409986,,16.658958333333334,1.0,1
Hunter,4.0,2014-08-14,Cotblm,31.48088171457681,-110.1185904409986,,16.38,1.0,1
Hunter,4.0,2014-08-15,Cotblm,31.48088171457681,-110.1185904409986,,16.448125,1.0,1
Hunter,4.0,2014-08-16,Cotblm,31.48088171457681,-110.1185904409986,,16.525833333333335,1.0,1
Hunter,4.0,2014-08-17,Cotblm,31.48088171457681,-110.1185904409986,,16.421875,1.0,1
Hunter,4.0,2014-08-18,Cotblm,31.48088171457681,-110.1185904409986,,16.323541666666667,1.0,1
Hunter,4.0,2014-08-19,Cotblm,31.48088171457681,-110.1185904409986,,15.9625,1.0,1
Hunter,4.0,2014-08-20,Cotblm,31.48088171457681,-110.1185904409986,,16.003333333333334,1.0,1
Hunter,4.0,2014-08-21,Cotblm,31.48088171457681,-110.1185904409986,,16.05666666666667,1.0,1
Hunter,4.0,2014-08-22,Cotblm,31.48088171457681,-110.1185904409986,,16.117083333333333,1.0,1
Hunter,4.0,2014-08-23,Cotblm,31.48088171457681,-110.1185904409986,,16.15375,1.0,1
Hunter,4.0,2014-08-24,Cotblm,31.48088171457681,-110.1185904409986,,16.218541666666667,1.0,1
Hunter,4.0,2014-08-25,Cotblm,31.48088171457681,-110.1185904409986,,16.270625,1.0,1
Hunter,4.0,2014-08-26,Cotblm,31.48088171457681,-110.1185904409986,,16.30875,1.0,1
Hunter,4.0,2014-08-27,Cotblm,31.48088171457681,-110.1185904409986,,16.288958333333333,1.0,1
Hunter,4.0,2014-08-28,Cotblm,31.48088171457681,-110.1185904409986,,16.164166666666667,1.0,1
Hunter,4.0,2014-08-29,Cotblm,31.48088171457681,-110.1185904409986,,16.237291666666668,1.0,1
Hunter,4.0,2014-08-30,Cotblm,31.48088171457681,-110.1185904409986,,16.309583333333332,1.0,1
Hunter,4.0,2014-08-31,Cotblm,31.48088171457681,-110.1185904409986,,16.348958333333332,1.0,1
Hunter,4.0,2014-09-01,Cotblm,31.48088171457681,-110.1185904409986,,16.384375000000002,1.0,1
Hunter,4.0,2014-09-02,Cotblm,31.48088171457681,-110.1185904409986,,16.405,1.0,1
Hunter,4.0,2014-09-03,Cotblm,31.48088171457681,-110.1185904409986,,16.427291666666665,1.0,1
Hunter,4.0,2014-09-04,Cotblm,31.48088171457681,-110.1185904409986,,16.450416666666666,1.0,1
Hunter,4.0,2014-09-05,Cotblm,31.48088171457681,-110.1185904409986,,16.457083333333333,1.0,1
Hunter,4.0,2014-09-06,Cotblm,31.48088171457681,-110.1185904409986,,16.430416666666666,1.0,1
Hunter,4.0,2014-09-07,Cotblm,31.48088171457681,-110.1185904409986,,16.413958333333333,1.0,1
Hunter,4.0,2014-09-08,Cotblm,31.48088171457681,-110.1185904409986,,16.282708333333336,1.0,1
Hunter,4.0,2014-09-09,Cotblm,31.48088171457681,-110.1185904409986,,16.246875,1.0,1
Hunter,4.0,2014-09-10,Cotblm,31.48088171457681,-110.1185904409986,,16.235833333333332,1.0,1
Hunter,4.0,2014-09-11,Cotblm,31.48088171457681,-110.1185904409986,2.0,16.302291666666665,1.0,0
Hunter,4.0,2014-09-12,Cotblm,31.48088171457681,-110.1185904409986,2.0,16.355208333333334,1.0,0
Hunter,4.0,2014-09-13,Cotblm,31.48088171457681,-110.1185904409986,2.0,16.371666666666666,1.0,0
Hunter,4.0,2014-09-14,Cotblm,31.48088171457681,-110.1185904409986,2.0,16.4025,1.0,0
Hunter,4.0,2014-09-15,Cotblm,31.48088171457681,-110.1185904409986,2.0,16.410833333333333,1.0,0
Hunter,4.0,2014-09-16,Cotblm,31.48088171457681,-110.1185904409986,2.0,16.435208333333332,1.0,0
Hunter,4.0,2014-09-17,Cotblm,31.48088171457681,-110.1185904409986,2.0,16.36520833333333,1.0,0
Hunter,4.0,2014-09-18,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.729583333333332,1.0,0
Hunter,4.0,2014-09-19,Cotblm,31.48088171457681,-110.1185904409986,2.0,12.571666666666667,1.0,0
Hunter,4.0,2014-09-20,Cotblm,31.48088171457681,-110.1185904409986,2.0,11.477916666666665,1.0,0
Hunter,4.0,2014-09-21,Cotblm,31.48088171457681,-110.1185904409986,2.0,11.1225,1.0,0
Hunter,4.0,2014-09-22,Cotblm,31.48088171457681,-110.1185904409986,2.0,10.958125,1.0,0
Hunter,4.0,2014-09-23,Cotblm,31.48088171457681,-110.1185904409986,2.0,10.867916666666666,1.0,0
Hunter,4.0,2014-09-24,Cotblm,31.48088171457681,-110.1185904409986,2.0,13.306875,1.0,0
Hunter,4.0,2014-09-25,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.106458333333334,1.0,0
Hunter,4.0,2014-09-26,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.614791666666667,1.0,0
Hunter,4.0,2014-09-27,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.711041666666667,1.0,0
Hunter,4.0,2014-09-28,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.685,1.0,0
Hunter,4.0,2014-09-29,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.667499999999999,1.0,0
Hunter,4.0,2014-09-30,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.620208333333332,1.0,0
Hunter,4.0,2014-10-01,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.61625,1.0,0
Hunter,4.0,2014-10-02,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.6475,1.0,0
Hunter,4.0,2014-10-03,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.591041666666667,1.0,0
Hunter,4.0,2014-10-04,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.568125,1.0,0
Hunter,4.0,2014-10-05,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.576041666666667,1.0,0
Hunter,4.0,2014-10-06,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.565833333333332,1.0,0
Hunter,4.0,2014-10-07,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.571875,1.0,0
Hunter,4.0,2014-10-08,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.515416666666667,1.0,0
Hunter,4.0,2014-10-09,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.265833333333333,1.0,0
Hunter,4.0,2014-10-10,Cotblm,31.48088171457681,-110.1185904409986,2.0,14.958958333333333,1.0,0
Hunter,4.0,2014-10-11,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.079583333333334,1.0,0
Hunter,4.0,2014-10-12,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.133125,1.0,0
Hunter,4.0,2014-10-13,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.214166666666666,1.0,0
Hunter,4.0,2014-10-14,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.239166666666668,1.0,0
Hunter,4.0,2014-10-15,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.283125,1.0,0
Hunter,4.0,2014-10-16,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.275625,1.0,0
Hunter,4.0,2014-10-17,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.313958333333334,1.0,0
Hunter,4.0,2014-10-18,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.302708333333333,1.0,0
Hunter,4.0,2014-10-19,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.310625,1.0,0
Hunter,4.0,2014-10-20,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.292499999999999,1.0,0
Hunter,4.0,2014-10-21,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.297708333333333,1.0,0
Hunter,4.0,2014-10-22,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.290416666666665,1.0,0
Hunter,4.0,2014-10-23,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.338333333333333,1.0,0
Hunter,4.0,2014-10-24,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.309166666666668,1.0,0
Hunter,4.0,2014-10-25,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.309583333333334,1.0,0
Hunter,4.0,2014-10-26,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.290833333333333,1.0,0
Hunter,4.0,2014-10-27,Cotblm,31.48088171457681,-110.1185904409986,2.0,15.273958333333333,1.0,0
