site_no,datetime,height_abv_lowest_ft,dec_lat_va,dec_long_va,dist_to_stream_km
312642110063702,2005-07-22,0.0,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2005-10-20,0.8800000000001091,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2005-11-09,0.7300000000004729,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2005-12-21,1.1700000000000728,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2006-02-15,1.360000000000582,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2006-02-16,1.3500000000003638,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2006-06-14,0.7600000000002183,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2006-09-15,3.350000000000364,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2006-10-24,1.680000000000291,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2006-11-29,1.610000000000582,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2006-12-05,1.610000000000582,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2006-12-21,1.5800000000008367,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2007-01-25,1.6200000000008004,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2007-02-26,1.6300000000001091,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2007-03-22,1.4700000000002547,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2007-03-27,1.6000000000003638,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2007-04-12,1.430000000000291,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2007-05-09,1.300000000000182,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2007-06-15,1.1900000000005093,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2007-06-22,1.1700000000000728,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2007-07-19,0.8900000000003274,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2007-08-15,2.3200000000006185,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2007-09-19,1.360000000000582,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2007-10-06,1.3200000000006185,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2007-10-25,1.410000000000764,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2007-11-08,1.6200000000008004,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2007-11-19,1.6900000000005093,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2007-12-18,1.7200000000002547,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2008-01-18,1.800000000000182,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2008-02-20,1.9000000000005457,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2008-02-21,1.860000000000582,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2008-03-25,1.8100000000004002,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2008-04-17,1.6300000000001091,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2008-06-12,1.25,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2008-07-03,1.1000000000003638,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2008-08-20,2.4500000000007276,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2008-11-20,1.5700000000006185,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2009-02-25,1.730000000000473,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2009-06-10,1.1700000000000728,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2009-09-04,0.8200000000006185,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2009-11-18,1.1700000000000728,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2010-03-17,1.480000000000473,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2010-05-13,1.4700000000002547,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2010-09-01,2.5200000000004366,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2010-11-23,1.5100000000002183,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2011-07-20,1.0600000000004002,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2011-09-22,0.8500000000003638,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2012-03-20,1.3300000000008367,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2012-06-18,0.75,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2012-09-12,2.160000000000764,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2013-05-29,1.2200000000002547,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2013-07-01,0.7400000000006912,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2013-10-30,1.4600000000000364,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2014-01-07,1.7100000000000364,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2014-04-02,1.660000000000764,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2014-06-25,1.0,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2014-11-03,2.410000000000764,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2015-01-14,2.3300000000008367,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2015-04-15,2.240000000000691,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2015-07-14,1.6400000000003274,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2015-10-07,1.860000000000582,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2016-01-20,2.3300000000008367,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2016-04-19,2.2100000000000364,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2016-06-28,1.5700000000006185,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2016-10-19,1.6700000000000728,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2017-01-18,2.1500000000005457,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2017-04-25,1.8400000000001455,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2017-06-28,1.2200000000002547,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2017-10-17,1.6300000000001091,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2018-01-10,2.1700000000000728,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2018-04-18,2.1500000000005457,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2018-06-21,1.5700000000006185,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2018-10-25,2.1700000000000728,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2019-02-06,2.300000000000182,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2019-04-17,2.1400000000003274,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2019-06-26,1.6000000000003638,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2019-10-25,1.8500000000003638,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2020-01-08,3.1400000000003274,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2020-04-07,2.9700000000002547,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2020-06-24,1.980000000000473,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2020-10-06,1.4200000000000728,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2021-02-10,2.5800000000008367,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2021-04-07,2.6400000000003274,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2021-06-29,1.5400000000008731,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2021-10-19,3.360000000000582,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2022-02-01,3.8700000000008004,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2022-04-05,3.8100000000004,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2022-06-28,3.0,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2022-10-19,5.140000000000327,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2023-01-25,5.330000000000837,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2023-04-18,5.180000000000291,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2023-06-27,3.9200000000000728,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2023-11-02,2.7200000000002547,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2024-02-14,4.970000000000255,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2024-04-18,5.1200000000008,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2024-06-25,2.9500000000007276,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2024-10-29,2.8900000000003274,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2025-02-26,5.110000000000582,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2025-05-08,4.920000000000073,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2025-07-02,3.050000000000182,31.4451861,-110.1109278,0.25304036373839894
312642110063702,2004-04-15,0.8100000000004002,31.4451861,-110.1109278,0.25304036373839894
312653110061401,2024-01-31,0.2000000000007276,31.44397222,-110.10739722,0.12921400433760513
312653110061401,2024-04-18,3.3700000000008004,31.44397222,-110.10739722,0.12921400433760513
312653110061401,2024-06-13,0.0,31.44397222,-110.10739722,0.12921400433760513
312716110063201,2000-06-20,1.269999999999527,31.45451944,-110.1097,0.002652609910127056
312716110063201,2000-06-21,1.2599999999993088,31.45451944,-110.1097,0.002652609910127056
312716110063201,2000-07-05,0.6099999999996726,31.45451944,-110.1097,0.002652609910127056
312716110063201,2000-09-28,0.8499999999994543,31.45451944,-110.1097,0.002652609910127056
312716110063201,2000-11-03,2.3499999999994543,31.45451944,-110.1097,0.002652609910127056
312716110063201,2000-11-09,1.0399999999999636,31.45451944,-110.1097,0.002652609910127056
312716110063201,2000-12-13,1.4600000000000364,31.45451944,-110.1097,0.002652609910127056
312716110063201,2001-03-23,1.2100000000000364,31.45451944,-110.1097,0.002652609910127056
312716110063201,2001-08-10,0.3899999999994179,31.45451944,-110.1097,0.002652609910127056
312716110063201,2001-12-20,0.8999999999996362,31.45451944,-110.1097,0.002652609910127056
312716110063201,2002-06-07,0.6399999999994179,31.45451944,-110.1097,0.002652609910127056
312716110063201,2002-07-16,0.0,31.45451944,-110.1097,0.002652609910127056
312716110063201,2002-10-24,0.3499999999994543,31.45451944,-110.1097,0.002652609910127056
312716110063201,2003-03-20,1.4899999999997817,31.45451944,-110.1097,0.002652609910127056
312716110063201,2003-08-07,0.25,31.45451944,-110.1097,0.002652609910127056
312716110063201,2004-02-12,0.27999999999974534,31.45451944,-110.1097,0.002652609910127056
312716110063201,2004-02-12,0.3400000000001455,31.45451944,-110.1097,0.002652609910127056
312716110063201,2005-03-14,0.4099999999998545,31.45451944,-110.1097,0.002652609910127056
312716110063201,2006-10-24,4.420000000000073,31.45451944,-110.1097,0.002652609910127056
312716110063201,2006-11-13,4.319999999999709,31.45451944,-110.1097,0.002652609910127056
312716110063201,2006-11-29,4.319999999999709,31.45451944,-110.1097,0.002652609910127056
312716110063201,2006-12-21,4.289999999999964,31.45451944,-110.1097,0.002652609910127056
312716110063201,2007-01-25,4.259999999999309,31.45451944,-110.1097,0.002652609910127056
312716110063201,2007-02-26,4.279999999999745,31.45451944,-110.1097,0.002652609910127056
312716110063201,2007-03-27,4.309999999999491,31.45451944,-110.1097,0.002652609910127056
312716110063201,2007-04-12,4.210000000000036,31.45451944,-110.1097,0.002652609910127056
312716110063201,2007-05-09,4.609999999999673,31.45451944,-110.1097,0.002652609910127056
