Date,ET
2000-10-07,60.187920426059854
2000-10-15,48.189557819397194
2000-10-23,55.39187717861939
2000-10-31,61.89397034123608
2000-11-08,52.440581190233054
2000-11-16,30.90074357913923
2000-11-24,13.08784952861641
2000-12-02,28.99547184780683
2000-12-10,30.85643689705519
2000-12-18,11.227331808475624
2000-12-26,26.995471847806837
2001-01-01,38.0
2001-01-09,63.210113857918145
2001-01-17,43.99636650602208
2001-01-25,58.50775651792271
2001-02-02,31.774584110532476
2001-02-10,49.20294815202437
2001-02-18,23.298739882344
2001-02-26,49.9285328449287
2001-03-06,46.90875752230316
2001-03-14,15.933753091212928
2001-03-22,17.829394586473768
2001-03-30,42.385732733518445
2001-04-07,33.980363940209834
2001-04-15,26.04726918240055
2001-04-23,31.24362556021641
2001-05-01,30.24053645732225
2001-05-09,37.17926502983598
2001-05-17,52.14244900026163
2001-05-25,34.43865683105309
2001-06-02,29.751732345270547
2001-06-10,29.572328052599158
2001-06-18,42.303766004675865
2001-06-26,34.54328542129116
2001-07-04,52.108287404731584
2001-07-12,48.7784075083769
2001-07-20,60.46652627847503
2001-07-28,54.84322802812267
2001-08-05,67.23124382812436
2001-08-13,73.84643529342256
2001-08-21,38.41206184957924
2001-08-29,61.8982157476726
2001-09-06,49.67611684573899
2001-09-14,56.272874975734524
2001-09-22,40.84454047484406
2001-09-30,45.99080443277826
2001-10-08,37.191330255483976
2001-10-16,19.108966838564815
2001-10-24,18.37059950540592
2001-11-01,18.850756661405622
2001-11-09,21.60431630387995
2001-11-17,16.55989145939012
2001-11-25,29.262248799385567
2001-12-03,21.25886851056286
2001-12-11,49.8487774411087
2001-12-19,27.0
2001-12-27,12.060060262826951
2002-01-01,31.99547184780682
2002-01-09,17.226297887424987
2002-01-17,28.941889416868538
2002-01-25,36.65720664072721
2002-02-02,36.834403828461944
2002-02-10,9.985980874570597
2002-02-18,13.988825212481327
2002-02-26,6.990509026763786
2002-03-06,9.454055924578618
2002-03-14,11.219022459297275
2002-03-22,4.651298520437875
2002-03-30,9.40908246891906
2002-04-07,10.184481056034299
2002-04-15,14.118770098159194
2002-04-23,8.80146605784894
2002-05-01,12.462399034444342
2002-05-09,19.582241034427447
2002-05-17,22.8654594407542
2002-05-25,14.877241920645503
2002-06-02,23.078134890826377
2002-06-10,11.50351533157215
2002-06-18,5.836273326524928
2002-06-26,4.949194385597689
2002-07-04,18.322119158346077
2002-07-12,30.852457356031753
2002-07-20,41.264464344494044
2002-07-28,61.1067639537141
2002-08-05,88.17878394004097
2002-08-13,90.47110507169923
2002-08-21,55.942885357145876
2002-08-29,53.64041069876182
2002-09-06,79.82800195811987
2002-09-14,68.78780141963689
2002-09-22,45.8965994547649
2002-09-30,44.63589942691232
2002-10-08,35.73437513187766
2002-10-16,33.0129514436914
2002-10-24,35.381613929659586
2002-11-01,15.775065200327475
2002-11-09,24.34087322017875
2002-11-17,8.870869590904869
2002-11-25,46.98823018036648
2002-12-03,39.98599775491428
2002-12-11,25.769131759522626
2002-12-19,56.07325225141589
2002-12-27,14.001683814282464
2003-01-01,27.993522168111355
2003-01-09,16.469602721111404
2003-01-17,12.839003722115784
2003-01-25,7.1659886395287025
2003-02-02,28.73282214025879
2003-02-10,54.20834564191729
2003-02-18,30.963681940564282
2003-02-26,62.49254310817763
2003-03-06,10.25594821110557
2003-03-14,36.39788236088487
2003-03-22,12.167073201610382
2003-03-30,13.097965074568915
2003-04-07,10.239291531975589
2003-04-15,18.62819777010658
2003-04-23,12.954072804922298
2003-05-01,15.888129742321544
2003-05-09,19.847169588372818
2003-05-17,18.634814864830627
2003-05-25,27.961799782243574
2003-06-02,20.171424110194884
2003-06-10,21.53912863665904
2003-06-18,22.33017952245507
2003-06-26,13.947012601176555
2003-07-04,6.247415197373419
2003-07-12,17.28181311771507
2003-07-20,28.242051468167887
2003-07-28,48.702087254496526
2003-08-05,30.654066896802018
2003-08-13,53.42403845342289
2003-08-21,47.9591242477697
2003-08-29,53.85240671500071
2003-09-06,59.151880892294955
2003-09-14,34.61139760805528
2003-09-22,36.29986664528489
2003-09-30,39.37373502924519
2003-10-08,47.14048244022248
2003-10-16,33.135591360640085
2003-10-24,26.47670090563044
2003-11-01,32.0598492585309
2003-11-09,42.029249415518095
2003-11-17,23.262881812273704
2003-11-25,18.996311644905095
2003-12-03,28.890703994733343
2003-12-11,32.0
2003-12-19,35.28872139836766
2003-12-27,19.801959807901675
2004-01-01,32.937095399262326
2004-01-09,44.224162523948976
