Date,ET
2000-10-07,46.149323502680566
2000-10-15,39.62466192011652
2000-10-23,54.622640824775715
2000-10-31,63.75177489301706
2000-11-08,50.085837480305976
2000-11-16,30.628609596110053
2000-11-24,14.299228017529115
2000-12-02,27.9946012703787
2000-12-10,30.99016161167796
2000-12-18,12.151780462632525
2000-12-26,24.93928232971955
2001-01-01,38.36627985967947
2001-01-09,58.959838008575545
2001-01-17,43.14017667495638
2001-01-25,53.40196084222721
2001-02-02,31.321403526241735
2001-02-10,48.275180358497636
2001-02-18,22.367709394338057
2001-02-26,48.86620180067362
2001-03-06,43.45079244658862
2001-03-14,15.519226987994099
2001-03-22,12.950516497454435
2001-03-30,35.09243241144942
2001-04-07,30.227990102961947
2001-04-15,20.01543458613115
2001-04-23,25.078628625629857
2001-05-01,26.149353460461224
2001-05-09,28.991367939773905
2001-05-17,28.585501615610443
2001-05-25,18.746904432992043
2001-06-02,16.08838768912432
2001-06-10,17.11106066577158
2001-06-18,24.5318738127647
2001-06-26,20.674143734899783
2001-07-04,30.02522234158454
2001-07-12,29.80604784299763
2001-07-20,49.66407792060943
2001-07-28,57.4526633310858
2001-08-05,67.21826859217838
2001-08-13,60.883337229251275
2001-08-21,40.85682121787242
2001-08-29,47.65079902886153
2001-09-06,42.577098669115024
2001-09-14,40.231459720287134
2001-09-22,26.893787853343582
2001-09-30,43.204644974983104
2001-10-08,28.32350014894503
2001-10-16,14.73570950573038
2001-10-24,13.214982097061526
2001-11-01,18.24105844636418
2001-11-09,20.007319825046586
2001-11-17,16.8421566732855
2001-11-25,27.659828979047298
2001-12-03,21.386342711947087
2001-12-11,46.59454422401334
2001-12-19,25.94844898865066
2001-12-27,10.732418791207763
2002-01-01,30.74795253337335
2002-01-09,18.774226350863838
2002-01-17,28.493573423144795
2002-01-25,35.80096472492429
2002-02-02,39.769877831326724
2002-02-10,10.346626289766844
2002-02-18,14.398117385554942
2002-02-26,8.45542451019028
2002-03-06,9.639461907627084
2002-03-14,11.097141268235218
2002-03-22,8.093621439981908
2002-03-30,8.106992314774418
2002-04-07,8.70591839163005
2002-04-15,12.981461197079167
2002-04-23,7.540332877356222
2002-05-01,7.672448377680694
2002-05-09,9.207547926119899
2002-05-17,9.343752452529573
2002-05-25,5.7705837379040155
2002-06-02,8.078320187071576
2002-06-10,4.145895657472015
2002-06-18,2.4924291203129787
2002-06-26,1.840184101110462
2002-07-04,7.456438433385292
2002-07-12,18.290208193917138
2002-07-20,29.198665655134466
2002-07-28,37.316188762709906
2002-08-05,46.96542197010805
2002-08-13,50.01994681861029
2002-08-21,36.41427517782683
2002-08-29,32.98560254379533
2002-09-06,48.923429600481356
2002-09-14,32.086199927257425
2002-09-22,18.71148210001511
2002-09-30,24.684435709336938
