Date,ET
2000-10-07,48.443269668030936
2000-10-15,41.92731544641502
2000-10-23,55.68615363885938
2000-10-31,65.14161740184932
2000-11-08,51.062153672544746
2000-11-16,30.745351422363704
2000-11-24,13.396459670220473
2000-12-02,27.605700402539878
2000-12-10,30.89262796220505
2000-12-18,11.68504623313627
2000-12-26,24.985182658784293
2001-01-01,38.70744698768799
2001-01-09,60.44140855270914
2001-01-17,44.07677732302559
2001-01-25,54.868075556229265
2001-02-02,31.107372037794963
2001-02-10,48.262484631061255
2001-02-18,22.15823269836457
2001-02-26,49.158826402573524
2001-03-06,43.575838344028426
2001-03-14,15.535083287015977
2001-03-22,15.256968655786297
2001-03-30,41.26658161117005
2001-04-07,38.771676519630134
2001-04-15,33.22399070284474
2001-04-23,36.66858673134254
2001-05-01,36.9749633671871
2001-05-09,42.63824886733023
2001-05-17,47.64910818048606
2001-05-25,30.576116248126255
2001-06-02,28.49046704731107
2001-06-10,25.35234450002527
2001-06-18,34.848858066798044
2001-06-26,30.31750964243005
2001-07-04,41.780358917353
2001-07-12,40.21343034712747
2001-07-20,66.5068718104189
2001-07-28,71.21095868492415
2001-08-05,85.22425597493812
2001-08-13,89.50014316271705
2001-08-21,63.849855995149284
2001-08-29,68.75963400872448
2001-09-06,57.82899634514011
2001-09-14,54.33708503865393
2001-09-22,35.8911247536759
2001-09-30,45.46132501305308
2001-10-08,34.10821838209286
2001-10-16,19.550738551193305
2001-10-24,16.22775082950162
2001-11-01,19.719780034695912
2001-11-09,21.36637444629714
2001-11-17,18.00977717144156
2001-11-25,27.91646034392737
2001-12-03,21.0
2001-12-11,47.18282721102181
2001-12-19,25.737970121098815
2001-12-27,10.512745692486483
2002-01-01,30.766476344466348
2002-01-09,18.374421033129533
2002-01-17,28.69740454415304
2002-01-25,35.4027588297711
2002-02-02,40.07171609991073
2002-02-10,9.698878278005152
2002-02-18,14.000707392249
2002-02-26,8.470415845586377
2002-03-06,9.169955198490893
2002-03-14,11.157925319589712
2002-03-22,7.759890859481583
2002-03-30,8.307799841678873
2002-04-07,10.05801037508632
2002-04-15,14.29371094605291
2002-04-23,9.031217893655365
2002-05-01,9.293858319438131
2002-05-09,11.026544052010173
2002-05-17,13.567791757196032
2002-05-25,8.825236218483143
2002-06-02,13.295172047900557
2002-06-10,7.461190271672307
2002-06-18,4.414839236690076
2002-06-26,2.9451518366934475
2002-07-04,16.669277280918934
2002-07-12,23.55546292085629
2002-07-20,35.23802485978475
2002-07-28,39.46891684772538
2002-08-05,49.84520320684485
2002-08-13,55.04624155761036
2002-08-21,41.08698398261835
2002-08-29,34.3137284624324
2002-09-06,53.33470180048174
2002-09-14,34.651217725228626
2002-09-22,21.627157967426264
2002-09-30,27.726554999747357
2002-10-08,19.418738315395895
2002-10-16,27.108231014097324
2002-10-24,25.569273912384425
2002-11-01,10.807804052347027
2002-11-09,19.413331817492793
2002-11-17,6.210537618109242
2002-11-25,53.152236706920654
2002-12-03,39.659820120256676
2002-12-11,26.11519124854732
2002-12-19,56.376829535310655
2002-12-27,14.559774645040674
2003-01-01,27.0
2003-01-09,13.0
2003-01-17,9.31745911441227
2003-01-25,7.348213834571268
2003-02-02,32.03885604567732
2003-02-10,55.43566520135417
2003-02-18,34.06851599211762
2003-02-26,55.308254593838925
2003-03-06,9.999166287706535
2003-03-14,34.320385528775695
2003-03-22,10.743435568355986
2003-03-30,11.26145722803294
2003-04-07,8.070857123608373
2003-04-15,15.035386455122692
2003-04-23,8.254088558772505
2003-05-01,9.04081400636653
2003-05-09,8.081425900661916
2003-05-17,8.319716032540041
2003-05-25,13.919399390295258
2003-06-02,8.606710962895589
2003-06-10,11.650565071665573
2003-06-18,13.70146362824854
2003-06-26,8.870058780927351
2003-07-04,3.8524539773971345
2003-07-12,12.803298637427787
2003-07-20,19.026800902767253
2003-07-28,37.81116416552978
2003-08-05,19.75508648712378
2003-08-13,42.3608795243629
2003-08-21,43.87335152341974
2003-08-29,43.77507452882624
2003-09-06,51.14586596601149
2003-09-14,33.5545155205228
2003-09-22,35.83179222879083
2003-09-30,36.92738281710541
2003-10-08,45.48205413234968
2003-10-16,26.49424401664055
2003-10-24,22.838520876492673
2003-11-01,29.39682599834942
2003-11-09,40.82026341939939
2003-11-17,21.211826082562776
2003-11-25,17.92647752345342
2003-12-03,29.93994324019335
2003-12-11,29.95441530662085
2003-12-19,33.68001448469841
2003-12-27,19.785255924410077
2004-01-01,26.78870025095583
2004-01-09,45.86416805618717
2004-01-17,60.885596146396495
2004-01-25,33.35265608946826
2004-02-02,31.95812911592812
2004-02-10,12.078840550418537
2004-02-18,46.29539100264432
2004-02-26,46.908001111616386
2004-03-05,35.66438869519815
2004-03-13,17.942048574267766
2004-03-21,20.74818099135971
2004-03-29,47.35907735839524
2004-04-06,22.57209506004412
2004-04-14,13.84365789163424
2004-04-22,15.934199888838359
2004-04-30,15.277546191029588
2004-05-08,20.282813736883767
2004-05-16,18.774640830006906
2004-05-24,21.30752193758105
2004-06-01,9.122909403264112
