Date,ET
2000-10-07,58.48147914032875
2000-10-15,48.388558786346415
2000-10-23,55.65429835651079
2000-10-31,64.64538558786347
2000-11-08,52.1021491782554
2000-11-16,31.0
2000-11-24,13.306573957016447
2000-12-02,27.77888748419724
2000-12-10,31.0
2000-12-18,11.0
2000-12-26,26.0
2001-01-01,38.25682680151707
2001-01-09,62.233375474083516
2001-01-17,44.203413400758585
2001-01-25,58.27098609355251
2001-02-02,32.0
2001-02-10,49.723008849557566
2001-02-18,23.0
2001-02-26,50.02996207332497
2001-03-06,46.356700379266776
2001-03-14,15.037484197218713
2001-03-22,13.234197218710502
2001-03-30,37.47882427307209
2001-04-07,30.772123893805325
2001-04-15,21.66554993678889
2001-04-23,26.04962073324907
2001-05-01,22.360619469026563
2001-05-09,36.16757269279394
2001-05-17,42.78539823008853
2001-05-25,28.78419721871051
2001-06-02,26.98678887484198
2001-06-10,27.893173198482955
2001-06-18,39.479393173198524
2001-06-26,33.083249051833135
2001-07-04,47.4189001264223
2001-07-12,56.458091024020256
2001-07-20,83.00360303413409
2001-07-28,69.98015170670048
2001-08-05,73.05922882427313
2001-08-13,45.56605562579018
2001-08-21,44.4890644753477
2001-08-29,62.24209860935528
2001-09-06,52.61984829329966
2001-09-14,53.709102402022786
2001-09-22,37.03565107458917
2001-09-30,47.328065739570185
2001-10-08,30.89260429835652
2001-10-16,16.696017699115064
2001-10-24,16.91782553729458
2001-11-01,18.597661188369177
2001-11-09,20.079266750948175
2001-11-17,14.589254108723146
2001-11-25,28.970037926675108
2001-12-03,21.0
2001-12-11,49.970037926675154
2001-12-19,26.0
2001-12-27,11.0
2002-01-01,31.81675094816688
2002-01-09,18.153286978508234
2002-01-17,29.86649810366626
2002-01-25,37.20341340075858
2002-02-02,39.89646017699116
2002-02-10,9.693046776232622
2002-02-18,13.471934260429848
2002-02-26,7.404361567635905
2002-03-06,8.796586599241477
2002-03-14,9.858407079646026
2002-03-22,7.858407079646018
2002-03-30,8.471934260429839
2002-04-07,9.139190897597983
2002-04-15,13.204740834386863
2002-04-23,8.275790139064481
2002-05-01,7.611125158027817
2002-05-09,10.926359039190908
2002-05-17,16.583691529709245
2002-05-25,13.527117572692804
2002-06-02,19.713653603034142
2002-06-10,10.383122629582811
2002-06-18,5.630530973451334
2002-06-26,4.563337547408345
2002-07-04,18.107016434892557
2002-07-12,25.58280657395704
2002-07-20,44.25297092288247
2002-07-28,59.474146649810415
2002-08-05,100.67300884955759
2002-08-13,90.42193426042994
2002-08-21,95.45524652338821
2002-08-29,80.22446270543621
2002-09-06,90.88824273072069
2002-09-14,78.84791403286978
2002-09-22,51.130025284450106
2002-09-30,44.0669405815424
2002-10-08,36.95246523388122
2002-10-16,40.76428571428573
2002-10-24,32.947029077117605
2002-11-01,16.96820480404552
2002-11-09,21.64879898862202
2002-11-17,8.421428571428573
2002-11-25,52.061883691529744
2002-12-03,40.23337547408345
2002-12-11,27.0
2002-12-19,57.07439949431104
2002-12-27,14.0
2003-01-01,27.0
2003-01-09,14.029962073324914
2003-01-17,9.55802781289508
2003-01-25,7.0
2003-02-02,31.153286978508255
2003-02-10,55.28678887484201
2003-02-18,33.2568268015171
2003-02-26,60.60777496839451
2003-03-06,9.796586599241474
2003-03-14,35.693046776232656
2003-03-22,10.170986093552475
2003-03-30,11.577370417193439
2003-04-07,8.200948166877376
2003-04-15,16.28868520859671
2003-04-23,8.995764854614414
2003-05-01,11.407774968394447
2003-05-09,16.682048040455133
2003-05-17,15.81991150442479
2003-05-25,26.227180783817968
2003-06-02,19.480404551201026
2003-06-10,19.656384323640967
2003-06-18,23.633565107458942
2003-06-26,16.43704171934262
2003-07-04,5.831605562579021
2003-07-12,17.721112515802787
2003-07-20,30.176927939317352
2003-07-28,49.29551201011382
2003-08-05,31.38590391908978
2003-08-13,46.938558786346434
2003-08-21,50.79171934260433
2003-08-29,54.09766118836921
2003-09-06,62.33792667509479
2003-09-14,36.989886219974736
2003-09-22,31.047977243994975
2003-09-30,40.440707964601806
2003-10-08,48.52376738305944
2003-10-16,36.782364096080954
2003-10-24,27.588179519595467
2003-11-01,33.182806573957045
2003-11-09,42.58198482933001
2003-11-17,22.38666245259169
2003-11-25,17.0
2003-12-03,29.477939317319866
2003-12-11,31.0
2003-12-19,34.0
2003-12-27,20.0
2004-01-01,29.0
2004-01-09,46.0
2004-01-17,62.70530973451333
2004-01-25,34.0
2004-02-02,33.0
2004-02-10,11.76662452591657
2004-02-18,48.47193426042987
2004-02-26,50.2333754740835
2004-03-05,37.0
2004-03-13,17.073577749683956
2004-03-21,19.66845764854616
2004-03-29,49.2508217446271
2004-04-06,23.40271807838183
2004-04-14,15.720859671302156
2004-04-22,22.3703539823009
2004-04-30,25.375790139064495
2004-05-08,40.01118836915302
2004-05-16,35.06447534766122
2004-05-24,44.91453855878638
2004-06-01,19.974209860935524
2004-06-09,30.13343868520863
2004-06-17,34.48046776232619
2004-06-25,31.398103666245287
2004-07-03,28.667319848293335
2004-07-11,40.4407079646018
2004-07-19,34.8121997471555
2004-07-27,47.050948166877404
2004-08-04,40.28242730720613
2004-08-12,57.15960809102408
2004-08-20,46.395512010113826
2004-08-28,42.52503160556264
2004-09-05,41.09544879898865
2004-09-13,39.598862199747195
2004-09-21,44.99001264222506
2004-09-29,35.3667509481669
2004-10-07,33.1828697850822
2004-10-15,37.686725663716835
2004-10-23,40.67231352718081
2004-10-31,22.789759797724415
2004-11-08,41.796586599241515
2004-11-16,53.2393805309735
2004-11-24,37.914728192161846
2004-12-02,48.91472819216186
2004-12-10,29.0
2004-12-18,29.0
2004-12-26,42.49020227560054
2005-01-01,53.77888748419727
2005-01-09,24.645385587863487
2005-01-17,40.47193426042987
2005-01-25,53.45423514538565
