Date,ET
2000-10-07,14.659789331532687
2000-10-15,14.634153274814336
2000-10-23,12.669355165428808
2000-10-31,11.866871708305252
2000-11-08,9.145848075624562
2000-11-16,8.339781904118848
2000-11-24,7.781817690749465
2000-12-02,5.508803511141128
2000-12-10,3.473336259284252
2000-12-18,0.8590472653612397
2000-12-26,0.7210195813639476
2001-01-01,7.032175557056023
2001-01-09,4.524776502363252
2001-01-17,5.572359216745415
2001-01-25,9.273668467251849
2001-02-02,8.853000675219437
2001-02-10,8.888356515867628
2001-02-18,7.6653673193788086
2001-02-26,7.655068872383512
2001-03-06,9.078228899392288
2001-03-14,9.592958136394316
2001-03-22,10.067541525995951
2001-03-30,10.05214449696152
2001-04-07,8.600392302498312
2001-04-15,11.541893990546942
2001-04-23,11.764337609723134
2001-05-01,7.371405806887231
2001-05-09,10.217360567184379
2001-05-17,9.541480756245804
2001-05-25,10.01117083051997
2001-06-02,9.390956785955446
2001-06-10,8.120555030384867
2001-06-18,12.060316002700864
2001-06-26,14.25982916948013
2001-07-04,19.67563673193789
2001-07-12,26.288209318028308
2001-07-20,25.427691424713053
2001-07-28,28.295341661039956
2001-08-05,25.862097906819827
2001-08-13,24.270985145172077
2001-08-21,23.71689939230261
2001-08-29,24.03406549628635
2001-09-06,20.943469952734706
2001-09-14,14.346783929777112
2001-09-22,10.866218095881159
2001-09-30,13.38422417285613
2001-10-08,10.302873058744103
2001-10-16,8.47681296421336
2001-10-24,7.306617825793373
2001-11-01,2.7989277515192352
2001-11-09,1.9318075624577948
2001-11-17,1.7267873058744116
2001-11-25,2.361272113436874
2001-12-03,2.2094598244429533
2001-12-11,4.229345037137069
2001-12-19,4.994613099257289
2001-12-27,5.223389601620498
2002-01-01,1.8113382849426176
2002-01-09,1.7082059419311315
2002-01-17,1.437995273463879
2002-01-25,3.339717083051994
2002-02-02,6.488249155975697
2002-02-10,7.0230384875084715
2002-02-18,7.544623902768427
2002-02-26,5.190374071573298
2002-03-06,2.099008777852787
2002-03-14,1.6696880486157915
2002-03-22,2.084319378798099
2002-03-30,2.2305246455097856
2002-04-07,2.2927467927076495
2002-04-15,2.289338284942626
2002-04-23,2.3572802160702215
2002-05-01,3.0244496961512684
2002-05-09,3.281910871033082
2002-05-17,3.5417758271438298
2002-05-25,3.744154625253209
2002-06-02,3.9377771775827184
2002-06-10,4.707359891964904
2002-06-18,4.8897386900742905
2002-06-26,4.950260634706287
2002-07-04,5.829390276839983
2002-07-12,10.88025050641456
2002-07-20,23.048980418636045
2002-07-28,22.34877717758268
2002-08-05,32.59326063470614
2002-08-13,28.109575286968283
2002-08-21,23.35391897366646
2002-08-29,20.179829169480076
2002-09-06,21.2356630654963
2002-09-14,18.851384875084413
2002-09-22,15.998062120188992
2002-09-30,13.383427413909475
2002-10-08,5.083825118163409
2002-10-16,4.411016880486159
2002-10-24,4.273903443619186
2002-11-01,3.704299122214722
2002-11-09,2.313866981769094
2002-11-17,0.8074834571235593
2002-11-25,3.873136394328139
2002-12-03,6.135804186360532
2002-12-11,5.541598244429408
2002-12-19,3.7531343686698166
2002-12-27,8.077056043214057
2003-01-01,0.0475449020931803
2003-01-09,0.3557191087103321
2003-01-17,1.101398379473331
2003-01-25,2.433313977042536
2003-02-02,5.840855503038509
2003-02-10,9.956305199189755
2003-02-18,13.512020931802892
2003-02-26,12.515696151249077
2003-03-06,15.416656988521227
2003-03-14,7.940363943281547
2003-03-22,7.279040513166778
2003-03-30,2.990012153950029
2003-04-07,2.7619284267386908
2003-04-15,2.2988230925050788
2003-04-23,2.2995145172180864
2003-05-01,2.1030054017555666
2003-05-09,2.808956110735967
2003-05-17,3.4351215395003267
2003-05-25,3.8615226198514634
2003-06-02,5.26703646185013
2003-06-10,5.258742066171531
2003-06-18,5.588758271438233
2003-06-26,5.621903443619171
2003-07-04,6.739003376097253
2003-07-12,11.447607022282227
2003-07-20,29.174979068197228
2003-07-28,27.20705604321402
2003-08-05,32.17146725185673
2003-08-13,17.02437407157329
2003-08-21,27.747898717083093
2003-08-29,23.600025658339142
2003-09-06,20.86852126941253
2003-09-14,19.177430114787352
2003-09-22,12.70227481431458
2003-09-30,14.533618501012803
2003-10-08,9.604654287643491
2003-10-16,8.704979743416647
2003-10-24,7.123266036461833
2003-11-01,3.5345651586765654
2003-11-09,5.926474004051299
2003-11-17,6.3982694125591
2003-11-25,4.927833896016225
2003-12-03,6.371724510465921
2003-12-11,0.9493376097231581
2003-12-19,1.3509864956110638
2003-12-27,1.6048723835246401
2004-01-01,0.8038008102633367
2004-01-09,7.251941255908179
2004-01-17,7.962534773801537
2004-01-25,8.90284672518565
2004-02-02,9.796883862255235
2004-02-10,3.5649621877110085
2004-02-18,9.179551654287634
2004-02-26,11.936839297771817
2004-03-05,19.72590209318038
2004-03-13,19.833758946657593
2004-03-21,11.935963538149908
2004-03-29,10.537688048615792
2004-04-06,11.708806887238364
2004-04-14,15.861202565833953
2004-04-22,14.601268737339657
2004-04-30,9.617430114787306
2004-05-08,6.816295070898079
2004-05-16,4.570320054017524
2004-05-24,4.099319378798077
2004-06-01,4.4835509790681956
2004-06-09,4.348598244429437
2004-06-17,5.8597332883187265
2004-06-25,6.926510465901412
2004-07-03,7.200914922349827
2004-07-11,16.254722484807598
2004-07-19,18.556076975016797
2004-07-27,23.88909520594194
2004-08-04,27.4944179608373
2004-08-12,24.167933828494373
2004-08-20,23.50942471303176
