Date,ET
2000-10-07,15.108353982300894
2000-10-15,15.613987357774976
2000-10-23,13.252161820480412
2000-10-31,12.35148925410873
2000-11-08,9.859883691529717
2000-11-16,8.833087231352728
2000-11-24,8.433769911504433
2000-12-02,5.275898862199752
2000-12-10,3.5148015170670064
2000-12-18,0.48051074589127707
2000-12-26,0.4694513274336286
2001-01-01,6.14066245259166
2001-01-09,3.4847585335018976
2001-01-17,5.352692793931733
2001-01-25,9.840768647281921
2001-02-02,10.666027812895077
2001-02-10,10.701572692793938
2001-02-18,9.157577749683954
2001-02-26,8.268672566371686
2001-03-06,9.682730720606836
2001-03-14,10.096187104930468
2001-03-22,10.415337547408354
2001-03-30,9.948616940581541
2001-04-07,8.079332490518336
2001-04-15,10.730159292035408
2001-04-23,11.15286472819217
2001-05-01,6.506806573957018
2001-05-09,9.835747155499375
2001-05-17,9.733001264222507
2001-05-25,10.678027812895074
2001-06-02,10.269562579013911
2001-06-10,9.762528445006328
2001-06-18,13.758487989886232
2001-06-26,15.583731984829338
2001-07-04,21.4020783817952
2001-07-12,27.39849810366627
2001-07-20,26.575949431099893
2001-07-28,30.16799494311001
2001-08-05,27.434538558786365
2001-08-13,25.577340075853343
2001-08-21,24.538826801517082
2001-08-29,24.442963337547432
2001-09-06,19.37049810366626
2001-09-14,12.012596713021493
2001-09-22,9.479868520859675
2001-09-30,11.816080910240213
2001-10-08,9.038548672566375
2001-10-16,7.617689001264226
2001-10-24,6.591630847029082
2001-11-01,2.30432364096081
2001-11-09,1.2074690265486743
2001-11-17,0.9965309734513282
2001-11-25,1.7708369152970935
2001-12-03,1.6839039190897596
2001-12-11,3.8718887484197246
2001-12-19,4.7786801517067055
2001-12-27,5.124197218710498
2002-01-01,1.1552970922882428
2002-01-09,1.4471858407079663
2002-01-17,1.3545233881163088
2002-01-25,3.225850821744628
2002-02-02,6.370553729456386
2002-02-10,6.78281163084703
2002-02-18,7.263772439949433
2002-02-26,5.059929203539822
2002-03-06,2.0444450063211126
2002-03-14,1.6961163084702915
2002-03-22,2.261967130214919
2002-03-30,2.5696333754740848
2002-04-07,2.3304475347661193
2002-04-15,2.2504475347661193
2002-04-23,2.3304475347661193
2002-05-01,2.9561061946902663
2002-05-09,3.735524652338814
2002-05-17,4.655474083438691
2002-05-25,5.190654867256642
2002-06-02,5.276055625790137
2002-06-10,5.812940581542352
2002-06-18,5.650027812895069
2002-06-26,5.682235145385591
2002-07-04,7.308176991150448
2002-07-12,12.177183312262969
2002-07-20,23.25366877370418
2002-07-28,21.251398230088494
2002-08-05,30.952439949431106
2002-08-13,27.135974715549974
2002-08-21,26.72804551201013
2002-08-29,25.11439190897597
2002-09-06,21.914993678887498
2002-09-14,22.983221238938064
2002-09-22,20.093426042983577
2002-09-30,17.102988621997476
