Date,ET
2000-10-07,52.336784551078416
2000-10-15,41.59729842291938
2000-10-23,55.78850225347878
2000-10-31,65.01794360163781
2000-11-08,53.89191431844217
2000-11-16,31.207796564206753
2000-11-24,15.74459899974155
2000-12-02,28.627568882526965
2000-12-10,32.20406492711399
2000-12-18,13.424333561199823
2000-12-26,25.891261262088655
2001-01-01,38.30348397354984
2001-01-09,59.16482522665513
2001-01-17,42.7693623528832
2001-01-25,56.50777091157532
2001-02-02,33.55936351104586
2001-02-10,50.03581049254483
2001-02-18,27.070004586754838
2001-02-26,50.32130884569234
2001-03-06,47.88626147041929
2001-03-14,22.09414904585632
2001-03-22,22.581722084356894
2001-03-30,44.60566827844555
2001-04-07,35.41830060224611
2001-04-15,28.3480541427688
2001-04-23,31.37540827056446
2001-05-01,27.693171827089632
2001-05-09,30.134337258145454
2001-05-17,28.90406904071568
2001-05-25,16.57401455402912
2001-06-02,14.880653730772085
2001-06-10,15.307449803465222
2001-06-18,25.20730822847484
2001-06-26,19.36105453682616
2001-07-04,33.08005837077397
2001-07-12,39.68283115024115
2001-07-20,54.66408963344222
2001-07-28,61.55031129196181
2001-08-05,61.789826109402426
2001-08-13,57.451734474597025
2001-08-21,36.77054832369873
2001-08-29,49.65723633754607
2001-09-06,44.12996774794985
2001-09-14,47.217074854841094
2001-09-22,30.506565432044912
2001-09-30,44.396409355284014
2001-10-08,30.95338229873064
2001-10-16,17.86440014858406
2001-10-24,16.037274616993688
2001-11-01,21.169607156325338
2001-11-09,23.275757856096586
2001-11-17,18.6111760911108
2001-11-25,30.24189982373335
2001-12-03,23.405693472049823
2001-12-11,46.3288731061539
2001-12-19,27.00413443462528
2001-12-27,13.550691844263639
2002-01-01,31.598329206784538
2002-01-09,20.32697387562718
2002-01-17,29.974275246922254
2002-01-25,36.57765632746123
2002-02-02,37.922021028450374
2002-02-10,11.829355086106721
2002-02-18,18.569887799304283
2002-02-26,10.69382523654098
2002-03-06,14.372110856801463
2002-03-14,14.768381620780291
2002-03-22,11.503906332757582
2002-03-30,14.385111162585101
2002-04-07,13.498479821106013
2002-04-15,16.632431760113118
2002-04-23,11.110037700365996
2002-05-01,10.52155739198355
2002-05-09,11.130449109979004
2002-05-17,11.069560476655253
2002-05-25,6.685298163744662
2002-06-02,8.097580019265049
2002-06-10,4.417476822590416
2002-06-18,2.2125529824848775
2002-06-26,1.833915622788719
2002-07-04,7.260653787267815
