Date,ET
1999-10-31,59.36444203291735
1999-11-30,28.388738168445176
1999-12-31,18.27286429131249
2000-01-31,24.084704889371206
2000-02-29,31.170193525049736
2000-03-31,25.00530535961899
2000-04-30,31.73557605353591
2000-05-31,49.455597757279826
2000-06-30,70.69777536625068
2000-07-31,93.36721528908184
2000-08-31,90.74244890576962
2000-09-30,85.9834207511907
2000-10-31,53.09730511846629
2000-11-30,25.154639175257735
2000-12-31,21.787363597998443
2001-01-31,31.489901730270695
2001-02-28,26.852173388798462
2001-03-31,35.50159763670343
2001-04-30,66.10050039187318
2001-05-31,80.41701332368726
2001-06-30,74.06788448785198
2001-07-31,92.78085247482971
2001-08-31,104.71742931211188
2001-09-30,88.83927171881597
2001-10-31,51.68487369626818
2001-11-30,34.067884487851934
2001-12-31,23.39669620787364
2002-01-31,25.422680412371136
2002-02-28,28.394344968951586
2002-03-31,36.06945198046664
2002-04-30,44.882618918430104
2002-05-31,54.66769156568398
2002-06-30,67.57080846446011
2002-07-31,77.974196660035
2002-08-31,81.80942907095915
2002-09-30,67.68173871103882
2002-10-31,52.98040634231624
2002-11-30,23.741484294929773
2002-12-31,21.330318924458926
2003-01-31,21.61704949659372
2003-02-28,37.247784409477305
2003-03-31,30.05329474889975
2003-04-30,37.55718333634777
2003-05-31,37.06734189425455
2003-06-30,46.23295351781518
2003-07-31,64.86290468439141
2003-08-31,60.98336046301322
2003-09-30,62.612588171459585
2003-10-31,49.81376981973837
2003-11-30,20.337794658467484
2003-12-31,16.22409115572437
2004-01-31,22.363417133900043
2004-02-29,19.508591065292094
2004-03-31,22.34846566588293
2004-04-30,38.934044733827704
2004-05-31,78.90257430517876
2004-06-30,52.775908844275655
2004-07-31,67.5932356664858
2004-08-31,68.44329896907216
2004-09-30,55.13112678603728
2004-10-31,47.41761620546213
2004-11-30,24.815518176885515
2004-12-31,20.753662506782423
2005-01-31,31.756978356544288
2005-02-28,42.974015795502524
2005-03-31,32.73593778260084
2005-04-30,39.841803822270464
2005-05-31,45.21631398082835
2005-06-30,44.52709953578105
2005-07-31,72.72189063724609
2005-08-31,117.02212576113828
2005-09-30,103.0943509977694
2005-10-31,67.45167902574308
2005-11-30,37.705371676614206
2005-12-31,24.742991499366976
2006-01-31,23.39048652559235
2006-02-28,33.22620124193645
2006-03-31,34.29010671007416
2006-04-30,47.218785796105394
2006-05-31,63.98203412310849
2006-06-30,70.49225296919278
2006-07-31,72.31639235545909
2006-08-31,111.43250738530172
2006-09-30,95.29306083077108
2006-10-31,64.77645143787302
2006-11-30,38.19424850786761
2006-12-31,24.825465726171117
2007-01-31,22.69518297461869
2007-02-28,44.07089889672636
2007-03-31,47.47772351841803
2007-04-30,57.895219147525175
2007-05-31,66.34527039247604
2007-06-30,83.57436546693192
