date,DW_SW,DW_LW,Air_Temp,SPFH,Pa,Precip,WS_u,WS_v,Albedo,LE_model,RH
2005-01-01,58.09166753,305.3125045,276.4708375,0.004758333,91964.16667,27.80000041,2.795833375,3.329166716,0.171233656,0.0098757033223142,0.9960220671609352
2005-01-02,64.7458343,289.9708377,275.9291708,0.004479167,92108.75,14.30000021,-0.275000004,3.650000054,0.219873428,0.0963707931695407,0.9762592978746796
2005-01-03,58.58750087,310.3041713,277.0125041,0.004925,91850.0,4.600000069,-1.045833349,-1.020833349,0.216329409,0.1242895398746454,0.9905708387502798
2005-01-04,113.7875017,247.7791704,276.1000041,0.004179167,91777.08333,0.200000003,1.237500018,-1.645833358,0.189286223,0.1115584299363259,0.8965236137819959
2005-01-05,69.98333438,279.0958375,276.8458375,0.004775,92514.16667,1.000000015,-0.504166674,2.583333372,0.162915059,0.0680926230725277,0.9789070864324192
2005-01-06,98.03750146,289.2875043,277.6916708,0.005029167,92837.5,0.100000001,-1.766666693,2.841666709,0.145072287,0.1810271055649149,0.9742439960552404
2005-01-07,49.37083407,306.3375046,278.0708375,0.005395833,90963.75,15.70000023,-2.479166704,5.320833413,0.136286242,0.2472447225674515,0.9970786383063684
2005-01-08,60.97916758,300.3875045,276.4000041,0.004845833,90933.75,46.20000069,4.90416674,8.066666787,0.201348286,9.753566391742536,1.008070655698307
2005-01-09,61.18750091,306.5000046,277.1041708,0.004958333,91807.08333,13.5000002,0.954166681,7.60416678,0.22357573,0.6948902147278507,0.9903238435949002
2005-01-10,50.30416742,284.8583376,277.7041708,0.005175,92061.66667,2.100000031,-1.487500022,4.191666729,0.179407096,0.1390818393815167,0.993237074717856
2005-01-11,114.708335,286.2708376,277.4583375,0.005075,91488.75,25.80000038,1.59166669,1.154166684,0.160063876,22.44876742846048,0.985001352277446
2005-01-12,126.9958352,217.8791699,275.7583374,0.003854167,92847.08333,0.100000001,1.816666694,-4.870833406,0.142346353,1.953473421245249,0.8572406412839891
2005-01-13,113.1916684,230.0791701,275.3541708,0.002995833,93174.58333,0.0,-0.21666667,-2.062500031,0.133970388,1.7651027950805929,0.6884554771404277
2005-01-14,60.52083424,280.2625042,276.7500041,0.003491667,93150.83333,0.0,-1.016666682,0.145833336,0.128224657,1.0182668198986995,0.725687272554734
2005-01-15,86.49583462,296.5375044,279.3458375,0.003970833,93262.5,0.0,-1.804166694,1.641666691,0.122356855,3.0273663614284447,0.6878574999990945
2005-01-16,100.3916682,315.058338,280.2041708,0.005358333,93556.25,0.600000009,-1.55416669,2.079166698,0.117719566,2.5744624424927443,0.8771208227388779
2005-01-17,120.0250018,289.3125043,282.1708375,0.006016667,93569.58333,0.0,-0.970833348,-0.108333335,0.114341668,2.0022279900136994,0.8603364962108472
2005-01-18,121.2708351,282.5666709,281.7833375,0.005995833,93452.91667,0.0,0.358333339,-2.466666703,0.112900996,2.178348493418083,0.8792792062750779
2005-01-19,124.6291685,268.575004,281.5750042,0.005604167,93298.33333,0.0,-0.200000003,-1.98750003,0.112363776,2.061238388719468,0.8322827001868003
2005-01-20,117.6791684,264.5416706,281.5833375,0.0049625,92973.75,0.0,-0.691666677,0.070833334,0.112307843,1.5316482227413402,0.7340041566497084
2005-01-21,132.9458353,265.950004,281.2291709,0.0046125,92717.5,0.0,-0.862500013,0.24166667,0.112398137,2.2428602491529794,0.6971108914595864
2005-01-22,119.5083351,257.4916705,279.6708375,0.0044875,92679.58333,0.0,-1.612500024,2.391666702,0.11252976,2.7089476346391064,0.7551789979394912
2005-01-23,136.2958354,262.7083372,280.1875042,0.005141667,92693.75,0.0,-1.908333362,3.191666714,0.112675367,2.911591957993217,0.8348597169883188
2005-01-24,135.3958354,260.0958372,279.9708375,0.0052,92570.41667,0.0,-2.258333367,3.104166713,0.1128356,2.6517580507576493,0.8559915364186722
2005-01-25,54.58333415,319.2125048,282.7958375,0.006929166,92370.83333,3.700000055,-4.420833399,6.90416677,0.112981846,2.140691125532666,0.9373693426146076
