date,DW_SW,DW_LW,Air_Temp,SPFH,Pa,Precip,WS_u,WS_v,Albedo,LE_model,RH
2005-01-01,51.66666744,310.7125046,276.8791708,0.004725,95887.91667,21.80000032,3.304166716,3.916666725,0.175378325,0.0157781550076179,1.0015970466882096
2005-01-02,64.42500096,298.5500044,276.4583375,0.004520833,96052.91667,13.80000021,0.20416667,4.479166733,0.223249435,0.1543719037575602,0.9892657939115388
2005-01-03,63.49583428,317.2333381,278.1041708,0.005004167,95790.0,1.600000024,-1.029166682,-2.112500031,0.221214765,0.2205693568768107,0.9714769062281844
2005-01-04,114.2375017,251.4666704,277.2083375,0.0041375,95722.91667,0.0,1.345833353,-2.795833375,0.19793287,0.385254193964001,0.8552647289641898
2005-01-05,59.84583423,289.4625043,278.4708375,0.005108333,96469.58333,0.400000006,-0.25416667,3.279166716,0.167345194,0.102468711971782,0.9732541572339818
2005-01-06,91.07916802,299.1750045,278.4000041,0.005066667,96792.08333,0.0,-1.825000027,3.900000058,0.1473077,0.2179733727254957,0.9733845540495938
2005-01-07,45.52916735,313.3125047,278.8333375,0.0054375,94827.5,8.500000127,-2.033333364,5.691666751,0.137972974,0.1374310191179212,0.9927214610338492
2005-01-08,62.33750093,309.8666713,277.1208375,0.004866667,94783.33333,29.80000044,5.191666744,9.275000138,0.193957946,13.424812587566862,1.0023370394102362
2005-01-09,56.12083417,318.2083381,278.2041708,0.005175,95705.41667,12.90000019,1.462500022,9.108333469,0.216281393,0.2594261270755737,0.9966965385319256
2005-01-10,49.98750074,300.6666711,279.1166708,0.005445833,95982.91667,1.100000016,-1.570833357,5.870833421,0.186192171,0.1731501798781599,0.9865710718205796
2005-01-11,113.1291684,293.229171,278.6875042,0.005304167,95385.41667,14.60000022,1.287500019,0.658333343,0.166878833,1.3656101570620869,0.9841007853378336
2005-01-12,126.7416686,218.7500033,276.6125041,0.003716667,96847.91667,0.0,1.75833336,-7.208333441,0.146716725,1.9197293781688427,0.8110347419846833
2005-01-13,112.758335,233.9000035,275.9666708,0.002829167,97186.25,0.0,0.0,-3.441666718,0.135806529,1.7162940165353953,0.6488733716678448
2005-01-14,62.65000093,291.604171,278.2208375,0.003533333,97124.16667,0.0,-0.800000012,0.25416667,0.127397503,0.675058529127549,0.6897908980960462
2005-01-15,84.34583459,307.9875046,280.5250042,0.004166667,97214.16667,0.0,-1.900000028,2.841666709,0.119289839,2.335474350110965,0.6931407477513432
2005-01-16,95.26250142,326.1708382,281.3041709,0.0054875,97491.66667,0.300000004,-2.045833364,3.787500056,0.113866086,1.7449558753556973,0.8675723712403951
2005-01-17,119.4916684,295.3166711,282.9666709,0.005970833,97487.08333,0.100000001,-1.104166683,0.962500014,0.109741143,1.3772917416433557,0.8426385430650982
2005-01-18,119.0291684,287.2208376,282.2708375,0.005716667,97362.5,0.0,0.158333336,-2.125000032,0.107794388,1.9202802029231771,0.8447898981065177
2005-01-19,124.2666685,270.050004,281.8166709,0.00525,97213.75,0.0,-0.087500001,-2.095833365,0.107039094,2.5582647623978287,0.7990614007748716
2005-01-20,119.1416684,265.5708373,282.2208375,0.0047125,96882.5,0.0,-0.42083334,0.24166667,0.106825487,2.2655893255417565,0.6953321105317463
2005-01-21,132.7083353,265.0916706,281.3458375,0.004304167,96603.33333,0.0,-0.870833346,0.733333344,0.10680134,3.933797774558306,0.6723586737986028
2005-01-22,119.4250018,260.8083372,280.0000042,0.004345833,96611.25,0.0,-1.900000028,3.712500055,0.106813436,6.123610640177555,0.74509951093138
2005-01-23,134.5666687,265.2541706,280.4166708,0.004883333,96607.91667,0.0,-2.133333365,4.395833399,0.10685096,6.297573813330317,0.8133716432041924
2005-01-24,135.3833354,261.7666706,280.6166708,0.00505,96492.5,0.0,-2.308333368,3.950000059,0.106889123,5.988004493648623,0.828580014047918
2005-01-25,54.87500082,326.2291715,283.7916709,0.006825,96235.41667,2.900000043,-4.808333405,8.562500128,0.106913299,7.797967555534542,0.8992425404794744
2005-01-26,69.19583436,359.116672,284.1000042,0.007729166,95822.08333,37.00000055,-2.475000037,8.216666789,0.106952094,31.60399072841481,0.9931780279031835
2005-01-27,119.6708351,288.329171,280.7583375,0.005904167,96168.33333,0.0,-2.400000036,5.870833421,0.106990893,10.503823610334692,0.956068050096044
2005-01-28,90.68750135,332.8708383,281.3666709,0.006283333,95927.91667,43.00000064,-0.245833337,10.11250015,0.107029688,42.55504083051718,0.9732694303386856
2005-01-29,143.9416688,284.4708376,280.5666708,0.005770833,97071.66667,0.800000012,2.183333366,-1.958333363,0.107068487,12.10607471271513,0.9558333890770844
2005-01-30,148.7041689,240.6500036,279.3833375,0.004129167,97304.16667,0.0,0.500000007,-4.94166674,0.107121905,32.975987798933545,0.744330783513584
2005-01-31,131.362502,255.2250038,280.2333375,0.004470833,97210.83333,0.0,1.54166669,-7.066666772,0.10716134,41.74504755561412,0.7588944107865027
2005-02-01,139.3708354,236.8083369,281.0416709,0.003729167,97235.83333,0.0,-0.950000014,-4.100000061,0.107200138,37.0272508115925,0.5987536921739237
2005-02-02,142.5666688,230.9875034,281.3250042,0.0028375,97319.16667,0.0,-1.283333352,-2.45833337,0.107238934,31.574951044543297,0.4471733715943056
2005-02-03,142.4791688,234.5583368,279.2833375,0.003095833,97039.58333,0.0,-0.125000002,-2.537500038,0.107277732,21.0918415325009,0.5604452725508479
2005-02-04,130.2541686,247.0875037,279.3375042,0.003920833,96831.66667,0.0,1.091666683,-2.67500004,0.107316528,15.899906206733776,0.7055997589102441
2005-02-05,141.6000021,245.770837,280.2375042,0.005020833,96622.08333,0.0,2.570833372,-9.466666808,0.107355327,25.0622320573171,0.8468469063761225
2005-02-06,89.57500133,267.537504,278.8458375,0.0047,96180.41667,0.300000004,3.79583339,-9.383333473,0.107408748,18.12437397893376,0.8695558214607255
2005-02-07,136.2166687,300.7541711,280.2041708,0.005783333,96287.08333,3.500000052,2.366666702,-3.279166716,0.10744818,8.448197412875185,0.9743234304031164
2005-02-08,121.3416685,267.5333373,278.2916708,0.004733333,96522.08333,0.400000006,-0.729166678,-0.491666674,0.107486978,5.354201304600411,0.9137566011552608
2005-02-09,132.162502,286.4458376,279.6583375,0.004975,96748.33333,0.0,-0.725000011,-1.462500022,0.107525774,9.186169128190716,0.8747344770135123
2005-02-10,150.0125022,256.5375038,279.4833375,0.004420833,96574.16667,0.0,-0.89166668,-2.133333365,0.107564572,11.959993608647151,0.7854255266335048
2005-02-11,153.6583356,241.1791703,279.7416708,0.003820833,96004.58333,0.0,-0.595833342,0.179166669,0.107603371,7.4568005211750386,0.6627785470277046
2005-02-12,113.333335,256.4000038,278.4791708,0.004166667,96068.75,1.900000028,1.079166683,-0.250000004,0.10765679,4.9401794339175815,0.7900833460470712
2005-02-13,67.49583434,332.875005,280.5458375,0.006125,96530.83333,55.00000082,-0.712500011,1.345833353,0.107696224,22.98691018482465,1.010297403565965
2005-02-14,68.50000102,342.5666718,281.8375042,0.006720833,96476.25,15.70000023,-2.120833365,-0.154166669,0.107735019,5.52149005740711,1.0137182651819174
2005-02-15,61.75833425,327.7750049,281.3500042,0.0062125,96374.58333,0.0,-2.975000044,1.020833349,0.107773818,5.013652263864019,0.96788628016329
2005-02-16,97.31250145,340.2500051,282.5291709,0.0068625,96256.25,2.800000042,-2.516666704,2.991666711,0.107996333,6.068742398593899,0.9851008000514272
2005-02-17,141.9916688,300.9416712,282.3000042,0.006158333,96321.66667,4.100000061,-2.420833369,1.354166687,0.108226839,6.776419715339064,0.8985398361241712
2005-02-18,108.0875016,318.9458381,282.9541709,0.0066375,95720.41667,8.70000013,-1.258333352,0.91666668,0.108457345,3.1850753858903333,0.9205272604749885
2005-02-19,111.0750017,323.0958381,281.7916709,0.006329167,95445.41667,4.70000007,-2.616666706,3.758333389,0.108687847,4.351458911384169,0.947410525729698
2005-02-20,97.15000145,337.7166717,282.4083375,0.0069,95405.83333,29.90000045,-1.204166685,6.362500095,0.108932976,35.175677603941224,0.9898449014727716
2005-02-21,137.5750021,324.8541715,283.0791709,0.006579167,95609.58333,8.500000127,-3.666666721,-0.941666681,0.109164115,7.491074388137355,0.9036897367121558
2005-02-22,168.3083358,292.079171,282.2500042,0.0057375,95996.25,0.300000004,-0.225000003,-0.479166674,0.109404656,5.088491183828007,0.8371596309283152
2005-02-23,175.9875026,266.225004,281.8250042,0.005525,96282.08333,0.0,1.087500016,-1.55416669,0.109621414,6.884890146088024,0.8323828852626064
2005-02-24,178.5791693,256.9583372,281.1125042,0.00525,96601.25,0.0,0.804166679,-1.37500002,0.109866391,6.4379607669669685,0.8333609580559017
2005-02-25,179.745836,256.3208372,280.9708375,0.0052,96565.41667,0.0,0.504166674,-2.108333365,0.110083305,7.833559405762302,0.8332113144184609
2005-02-26,167.0541692,261.4333372,280.8416709,0.00535,96280.41667,0.200000003,-0.500000007,2.541666705,0.110328283,7.829654599246996,0.8623653333627673
2005-02-27,97.57500145,335.2958383,282.1916709,0.006566667,96183.33333,21.60000032,-4.287500064,9.36250014,0.110559928,11.259241464980892,0.963839853330992
2005-02-28,124.1666685,317.7833381,280.9250042,0.006154167,96503.33333,34.90000052,-0.575000009,8.337500124,0.110790852,40.0177828926671,0.988585676389748
2005-03-01,114.5750017,302.1416712,279.6541708,0.005508333,96474.58333,8.500000127,-2.691666707,8.120833454,0.111021907,10.388594909275923,0.966048375582026
2005-03-02,195.0583362,285.4458376,280.0875042,0.0055875,96363.75,7.700000115,-0.466666674,3.495833385,0.111252865,14.233727899500275,0.9497404804453852
2005-03-03,158.466669,284.7625042,281.1416709,0.005170833,96541.66667,0.0,-1.529166689,3.15833338,0.111483845,20.603222749959592,0.8186424486266399
2005-03-04,153.3125023,329.0916716,282.1458375,0.006675,96493.33333,3.300000049,1.400000021,-1.345833353,0.111714862,13.52012905746916,0.9859786849105532
2005-03-05,221.80417,257.4666705,282.1583375,0.005616667,96825.41667,0.0,2.975000044,-8.341666791,0.11194591,44.99025918068849,0.8317950721698124
2005-03-06,222.3000033,249.7875037,282.1333375,0.004729167,96886.66667,0.0,2.187500033,-7.875000117,0.112191423,61.837967263752105,0.7020019276931274
2005-03-07,193.4958362,282.2000042,283.5375042,0.005745833,96948.75,0.0,2.591666705,-7.475000111,0.112423046,41.08166825635673,0.7758520634677744
2005-03-08,224.57917,270.6416707,283.9791709,0.005858333,97039.58333,0.0,2.070833364,-6.270833427,0.112654035,33.16077806347614,0.7685643850174152
2005-03-09,227.1708367,269.7958374,284.5541709,0.006304167,97107.91667,0.0,1.929166695,-5.212500078,0.112885016,24.12647815686301,0.796306088967039
2005-03-10,234.4333368,268.375004,284.1416709,0.006120833,97019.16667,0.0,1.595833357,-7.583333446,0.113115995,26.359751348553228,0.7941106726920074
2005-03-11,237.2833369,253.7791704,284.2083376,0.004441667,96512.5,0.0,-0.391666673,-3.983333393,0.113361628,25.5768232374224,0.5706869506333984
2005-03-12,238.2958369,259.3625039,285.2166709,0.004458333,96473.75,0.0,-0.133333335,0.129166669,0.113578567,12.371930622688682,0.5352611539402443
2005-03-13,239.3791702,263.5500039,284.6583376,0.0056375,96563.75,0.0,-0.054166667,0.370833339,0.11381849,11.558310781988729,0.7031865276950361
2005-03-14,252.1000038,229.9541701,283.7666709,0.00355,96746.66667,0.0,-2.166666699,-3.558333386,0.114053304,22.499841169583053,0.4710154807860212
2005-03-15,253.7333371,223.8500033,281.5000042,0.0025125,96700.41667,0.0,-0.654166676,-2.554166705,0.114287852,14.676390897073128,0.3887366233765771
2005-03-16,190.8625028,272.3166707,281.7791709,0.003591667,96682.08333,0.0,0.125000002,1.816666694,0.114432848,8.735058050229684,0.5450676453256965
2005-03-17,118.4166684,329.5291716,283.1208376,0.005883333,96485.41667,0.0,-0.054166667,3.966666726,0.114559324,5.830849838971546,0.8132163650266365
2005-03-18,76.96666781,331.0666716,283.9000042,0.007270833,95886.66667,0.70000001,-2.750000041,5.312500079,0.114699791,2.256178484505712,0.9475742869921016
2005-03-19,109.383335,354.7333386,284.4208376,0.008125,95283.33333,46.10000069,-1.220833352,10.12916682,0.114840891,35.89837958008547,1.0160552877378146
2005-03-20,108.9375016,332.412505,281.1666709,0.0064625,95724.58333,52.80000079,3.775000056,10.42500016,0.11498199,32.085150300014725,1.0127345145394728
2005-03-21,112.0166683,329.9791716,281.2458375,0.0063875,96484.16667,31.70000047,0.258333337,5.654166751,0.115108469,4.240722496449362,1.003443269467997
2005-03-22,137.7500021,344.1166718,282.8166709,0.007216666,95286.66667,31.30000047,-0.275000004,10.06250015,0.115248933,48.29202572183581,1.0056553872382543
2005-03-23,172.1333359,329.0041716,282.0541709,0.006741666,95389.58333,13.3000002,4.566666735,-2.03750003,0.115390035,6.648646466532246,0.9906184697349512
2005-03-24,248.520837,263.8125039,279.8666708,0.005391667,96207.91667,0.500000007,2.466666703,-3.308333383,0.115516512,10.533587796443456,0.9291239709351872
2005-03-25,235.0041702,255.6291705,279.6291708,0.004920833,96853.33333,0.0,1.858333361,-3.708333389,0.115642352,14.098127027621508,0.8679120396762237
2005-03-26,86.87916796,341.8083384,281.9458375,0.005995833,97060.83333,0.0,-1.150000017,4.22916673,0.115797442,11.40627862120779,0.9031255234979642
2005-03-27,102.2916682,354.7333386,283.8500042,0.007679166,96201.25,45.10000067,-2.945833377,11.95416684,0.115924554,37.60990845478791,1.007459581272942
2005-03-28,192.4000029,322.3166715,281.4208375,0.006404167,95975.0,20.0000003,5.416666747,-0.604166676,0.116050398,15.80391609362431,0.988786672294406
2005-03-29,180.233336,325.8333382,281.7375042,0.006333333,96468.33333,29.00000043,4.391666732,-0.791666678,0.116205484,66.86016534717616,0.9617560693989072
2005-03-30,278.4375041,245.1750037,279.9500042,0.004766667,97192.5,2.500000037,1.520833356,-6.600000098,0.1163326,41.34766819463412,0.8250313179837113
2005-03-31,244.7291703,264.8250039,280.7875042,0.004591667,97315.41667,0.0,0.408333339,-2.787500042,0.11645844,28.28352910969225,0.7508884620862278
2005-04-01,170.6541692,322.5875048,281.9916709,0.006075,97214.16667,0.0,0.841666679,-0.079166668,0.116613527,14.891691874724058,0.9136278011447
2005-04-02,276.7541708,262.0166706,282.2291709,0.006025,96640.0,0.0,3.32500005,-6.200000092,0.116740642,30.421280014332854,0.8862629615294625
2005-04-03,103.4083349,325.0416715,281.5375042,0.00655,95963.33333,43.50000065,2.858333376,3.658333388,0.116881105,31.496141418583683,1.0031131674619185
2005-04-04,249.8208371,294.8750044,281.0916709,0.006004167,96320.83333,2.600000039,3.112500046,-2.2541667,0.117022208,23.83289790283996,0.9516717591636484
2005-04-05,142.3333355,324.9708382,282.2541709,0.005633333,97005.83333,0.0,0.008333333,-0.0125,0.117148684,12.36399126489072,0.8303690135403711
2005-04-06,230.8791701,279.9000042,282.5958375,0.0052875,96584.16667,0.0,-2.170833366,5.383333414,0.117289148,45.88152502386125,0.7581505884247915
2005-04-07,180.3541694,332.5791716,282.3541709,0.006745833,96030.41667,30.60000046,3.504166719,2.187500033,0.11743025,67.11943812878452,0.9776664175270102
2005-04-08,155.616669,317.0500047,280.9333375,0.006225,96124.58333,40.3000006,4.812500072,2.550000038,0.118865168,48.940900250145226,0.9954672124671112
2005-04-09,277.5458375,294.3500044,281.2166709,0.005904167,96410.83333,7.900000118,5.520833416,-6.808333435,0.119577203,31.67585685400712,0.9286706669294196
2005-04-10,221.36667,276.3208375,281.5416709,0.0054375,96935.41667,0.0,2.479166704,-7.233333441,0.118471532,31.61762860288448,0.8409320115766504
2005-04-11,241.5916703,308.1416713,281.6208375,0.006083333,96810.41667,0.0,2.770833375,-3.529166719,0.118147238,16.978761645917277,0.934510869477687
2005-04-12,230.3708368,273.0416707,280.7250042,0.005691667,96599.58333,2.70000004,3.654166721,-3.10833338,0.118164999,12.800882938337915,0.9279246466207434
2005-04-13,230.0208368,283.3333376,278.4708375,0.004945833,96677.08333,3.700000055,4.400000066,-2.658333373,0.118269243,10.827434393385808,0.9443210097425307
2005-04-14,300.9791712,258.7208372,280.1000042,0.005020833,97348.75,0.0,2.200000033,-6.116666758,0.11839306,16.368183149457533,0.8613961258692201
2005-04-15,305.8666712,256.2791705,281.1666709,0.004979167,96912.91667,0.0,2.766666708,-7.366666776,0.118521412,19.14809760012117,0.7899687786648805
2005-04-16,274.0375041,290.954171,284.4375042,0.0073,96528.75,0.400000006,2.091666698,-3.033333379,0.118596891,8.952352501673506,0.9237861080940856
2005-04-17,316.258338,278.2125041,283.5750042,0.0068125,96543.75,0.600000009,3.983333393,-6.850000102,0.118677005,11.82812918012458,0.913724055241222
2005-04-18,324.5875048,242.6750036,281.3916709,0.005208333,96642.5,0.0,4.02500006,-10.79583349,0.118753282,18.71487542280019,0.8113698834356818
2005-04-19,324.7416715,241.7375036,281.3166709,0.004683333,96537.08333,0.0,2.295833368,-10.25416682,0.118830505,20.499334431085316,0.7325540640250807
2005-04-20,323.5291715,252.1208371,282.0166709,0.005008333,96436.25,0.0,1.825000027,-4.579166735,0.118904862,11.525746727222408,0.7459071532605988
2005-04-21,317.8625047,264.2000039,282.5750042,0.005470833,96677.08333,0.0,0.808333345,-3.141666713,0.118994534,8.49468433558445,0.7863062613880711
2005-04-22,294.5166711,269.887504,282.7750042,0.005129167,96197.08333,0.0,0.24166667,-2.587500039,0.119070369,7.948411025274671,0.723632789537558
2005-04-23,201.400003,328.5708382,283.7750042,0.006870833,95963.75,10.20000015,-1.850000028,5.829166754,0.119145539,6.594017987801736,0.9037400983904008
2005-04-24,192.0500029,330.1708383,283.6333376,0.0072375,96120.41667,0.200000003,-0.44583334,3.920833392,0.119220718,6.05290792339146,0.9626739049996608
2005-04-25,308.2708379,291.916671,283.7333376,0.006908333,96580.41667,0.0,0.158333336,1.970833363,0.119310501,12.112325679387824,0.9170833302264544
2005-04-26,311.433338,270.387504,282.8250042,0.006075,96412.08333,0.0,0.225000003,0.408333339,0.119386314,14.904174649841735,0.8560762229426345
2005-04-27,299.5750045,276.3833375,283.3916709,0.0062625,96004.58333,0.0,0.208333336,1.433333355,0.119461487,17.03564224193989,0.845671617051629
2005-04-28,222.0125033,315.2791714,283.6541709,0.006795833,96012.91667,2.800000042,-0.375000006,2.116666698,0.119536666,15.924736023625249,0.9016480262661796
2005-04-29,304.0458379,286.9041709,283.1166709,0.00635,96660.41667,0.300000004,1.450000022,-0.175000003,0.11961183,22.022866971626257,0.8795610198771592
2005-04-30,263.3541706,299.2500045,282.8791709,0.0062,96727.5,0.0,1.216666685,-0.929166681,0.119700836,21.19044938341724,0.8733318624742492
2005-05-01,269.412504,318.9791714,284.6791709,0.006991666,96567.91667,0.0,0.212500003,2.054166697,0.11977279,26.445349196609765,0.8709197531348057
2005-05-02,334.3958383,296.2083377,284.7416709,0.006904166,96643.33333,0.0,1.420833355,-1.054166682,0.119850385,30.41857406623389,0.8571021095635883
2005-05-03,240.4541702,301.0708378,285.1833376,0.007391666,96660.0,0.0,1.716666692,-1.475000022,0.119925863,19.673347455294596,0.8911225997450555
2005-05-04,147.9750022,354.991672,285.9666709,0.008725,96395.83333,4.600000069,-0.762500011,3.495833385,0.120009776,11.861221254123649,0.9958179854272466
2005-05-05,130.4250019,360.3458387,285.0208376,0.008516666,95969.16667,29.10000043,1.416666688,-0.208333336,0.120085148,21.718804784644934,1.0305147393701108
2005-05-06,198.612503,345.7125052,284.8416709,0.008070833,96088.33333,1.800000027,2.412500036,-1.700000025,0.120159024,27.43940739681345,0.9895462527402726
2005-05-07,184.8833361,333.925005,285.6666709,0.008466666,96384.16667,1.300000019,0.870833346,1.050000016,0.120238957,22.825402492788484,0.985620765697577
