site,camera,date,prcp,vpd,tmax,tmin,fp,et,dtgw,year,fp_obs,is_test_mask,is_tune_mask,is_train,is_fit
Boquillas,8.0,2006-01-01,0.0,1.355836952094093,21.07,2.42,,0.024056076,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-02,0.0,1.640206789742909,24.39,3.32,,0.023743255,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-03,0.0,1.3632626362622469,21.02,4.1,,0.020168545,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-04,0.0,1.4217717529435383,22.21,-1.78,,0.012718735,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-05,0.0,1.340082700895185,21.01,0.6,,0.018539265,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-06,0.0,1.332687356102393,20.89,0.88,,0.018230582,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-07,0.0,1.642758981967785,24.61,0.49,,0.012929944,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-08,0.0,1.3982774199068366,21.67,1.74,,0.015895152,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-09,0.0,1.2027326471268454,19.21,-0.51,,0.006905711,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-10,0.0,1.2279741604355996,19.63,-1.28,,0.01098438,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-11,0.0,1.3092588535733147,20.72,-0.98,,0.009518401,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-12,0.0,1.2378851969171296,19.79,-1.58,,0.012262388,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-13,0.0,1.3787540959638769,21.62,-0.95,,0.012619344,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-14,0.0,1.5344953506676549,23.15,3.93,,0.017746556,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-15,0.0,1.156045139656432,18.21,2.93,,0.024358375,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-16,0.0,0.5551609682939342,9.96,0.27,,0.013563763,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-17,0.0,0.9304416220146128,15.3,-6.47,,0.006442901,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-18,0.0,1.337659989842329,21.31,-4.34,,0.012330728,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-19,0.0,1.1283544203758522,18.04,0.25,,0.022581547,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-20,0.0,0.9175411517371,14.98,-5.32,,0.009478845,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-21,0.0,1.0007430130442816,16.31,-3.66,,0.011790111,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-22,0.0,1.0732148560839798,17.53,-4.12,,0.010654047,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-23,0.0,1.0946595298968331,17.73,-2.31,,0.017866202,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-24,1.12,1.223627150095705,19.34,1.53,,0.022198749,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-25,0.0,1.3414534099876936,20.73,4.14,,0.04586224,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-26,0.0,1.0687153345202889,17.44,-3.87,,0.022427248,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-27,0.0,1.1699857245890122,18.91,-2.84,,0.02471616,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-28,0.0,0.9630050560672472,15.63,-3.32,,0.017369393,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-29,0.0,1.114329888803237,18.03,-2.24,,0.017741458,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-30,0.0,1.4137058191365337,22.08,-1.29,,0.019212669,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-01-31,0.0,1.3991694299403594,21.77,0.56,,0.020199293,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-01,0.0,1.1365128188501188,18.27,-1.01,,0.013648515,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-02,0.0,1.457652916629775,22.58,-0.76,,0.014126313,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-03,0.0,1.407425674265253,21.78,1.79,,0.01862766,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-04,0.0,1.5903110534256633,24.03,0.57,,0.020273773,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-05,0.0,1.539657977392496,23.35,2.08,,0.028783918,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-06,0.0,1.2763900755791122,20.3,-1.29,,0.023037264,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-07,0.0,1.1958897316247348,19.32,-3.32,,0.025884767,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-08,0.0,1.485623777451903,22.83,0.49,,0.037447797,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-09,0.0,1.3182857921561717,20.41,4.24,,0.034829209,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-10,0.0,1.274368613620012,20.06,1.44,,0.042689902,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-11,0.0,1.1921670636053407,19.03,-0.18,,0.033117135,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-12,0.0,1.2832110594912072,20.42,-1.66,,0.037226171,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-13,0.0,1.5360847267597764,23.53,-1.21,,0.031612685,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-14,0.0,1.5726466382997322,23.67,2.89,,0.038050322,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-15,0.0,1.4912747406298352,22.52,5.33,,0.051679669,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-16,0.0,1.38152399615948,21.11,5.69,,0.040803351,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-17,0.0,1.130256889617685,17.36,6.93,,0.075893695,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-18,0.0,1.3515313915837035,20.67,6.15,,0.093014472,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-19,0.0,1.239464191333473,19.39,3.44,,0.086437915,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-20,0.0,1.177308025839622,18.92,-1.52,,0.060384215,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-21,0.0,1.2280473662158289,19.45,0.97,,0.062391526,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-22,0.0,1.082534191011108,17.52,-2.08,,0.056285715,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-23,0.0,1.3632133962695483,21.4,-0.63,,0.049001197,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-24,0.0,1.3829850796529608,21.57,0.51,,0.054398004,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-25,0.0,1.408517123834888,21.99,-0.92,,0.049493195,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-26,0.0,1.6951455093285972,25.02,2.8,,0.052581118,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-27,0.0,1.724752127710525,25.41,1.6,,0.050273649,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-02-28,0.0,1.892169898160441,26.82,5.51,,0.048086195,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-01,0.0,1.773733307321831,25.35,9.05,,0.046328333,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-02,0.0,1.7469373915061237,25.47,4.1,,0.039410562,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-03,0.0,1.6012671170918589,23.71,6.4,,0.039049906,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-04,0.0,1.563724914321046,23.45,4.41,,0.033625315,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-05,0.0,1.729160163089287,25.5,0.88,,0.028332984,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-06,0.0,1.8998949703128716,27.09,2.54,,0.027647134,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-07,0.0,1.2084451177787985,18.42,8.14,,0.028904077,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-08,0.0,0.9726281391362298,14.85,5.5,,0.02380422,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-09,0.0,1.1453760975640352,18.35,-0.36,,0.027034709,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-10,0.0,1.0314546913685565,16.16,3.35,,0.029930096,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-11,0.0,0.9339026665184054,14.41,3.34,,0.015341357,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-12,3.77,0.7526346381032996,11.41,0.2,,0.173952504,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-13,0.0,0.9442133156052296,15.36,-4.07,,0.193785854,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-14,0.0,1.5523223574947884,23.76,-1.97,,0.188165925,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-15,0.0,1.5857449784583684,23.74,3.93,,0.202448896,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-16,0.0,1.6199157322408135,24.23,2.46,,0.150537682,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-17,0.0,1.519381521307353,22.77,6.28,,0.127308211,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-18,0.0,1.410805986285366,21.37,6.9,,0.079704497,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-19,1.89,0.8462033806298165,13.03,0.61,,0.086111898,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-20,0.0,0.8679339756494006,13.73,-1.82,,0.158581624,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-21,0.0,1.2106157852424475,19.43,-1.91,,0.177083375,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-22,0.0,1.0120342832326528,16.22,-0.41,,0.150874258,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-23,0.0,1.3823908826566882,21.62,-0.3,,0.141689799,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-24,0.0,1.5651620368407022,23.72,0.97,,0.14628708,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-25,0.0,1.8555975075901427,26.63,3.08,,0.150746382,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-26,0.0,1.690382656887054,24.88,4.03,,0.127227934,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-27,0.0,1.651900021093959,23.97,9.74,,0.119238716,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-28,0.0,1.5252268795157544,22.38,10.79,,0.090405918,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-29,0.0,1.6230439660980602,23.77,8.47,,0.100903329,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-30,0.0,1.4992140002737844,22.58,5.73,,0.087107252,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-03-31,0.0,1.8817982498098549,26.69,5.93,,0.090613252,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-01,0.0,1.7771863978952789,25.41,8.77,,0.088846939,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-02,0.0,1.7935774314858486,25.98,3.6,,0.093948387,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-03,0.0,2.28661523561147,30.23,6.66,,0.097204338,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-04,0.0,2.218443896465581,29.53,8.67,,0.10075503,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-05,0.0,1.6781510661743702,24.06,11.68,,0.09798893,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-06,0.0,1.396637353894782,21.51,3.43,,0.078924608,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-07,0.0,1.8495121869396445,26.71,0.78,,0.073787587,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-08,0.0,2.170169209655312,29.33,5.57,,0.078805682,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-09,0.0,2.239102676423127,29.85,6.49,,0.089711258,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-10,0.0,1.7189902578852447,24.45,12.26,,0.101495186,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-11,0.0,2.0312537126507166,28.02,6.93,,0.100574177,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-12,0.0,2.3447041804483035,30.67,7.06,,0.098502683,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-13,0.0,2.47033777193357,31.52,9.07,,0.085498026,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-14,0.0,2.463162656131235,31.08,14.22,,0.105916958,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-15,0.0,1.9371666457023735,27.07,7.93,,0.094390508,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-16,0.0,2.059120022557021,28.39,5.16,,0.081617496,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-17,0.0,2.008124923352685,27.83,6.65,,0.084175796,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-18,0.0,1.996449952107676,27.78,5.82,,0.077152149,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-19,0.0,2.146085084770991,29.14,5.33,,0.070762671,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-20,0.0,2.0201075800561954,28.04,5.18,,0.072131358,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-21,0.0,2.357227295219693,30.77,7.08,,0.062689195,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-22,0.0,2.455836403851996,31.04,14.03,,0.079935613,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-23,0.0,2.0499739123101666,27.86,11.13,,0.073860398,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-24,0.0,1.86331717415848,26.6,4.64,,0.06419349,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-25,0.0,2.082311967752687,28.56,5.71,,0.071974009,3.3924240000000006,2006,,False,False,False,False
Boquillas,8.0,2006-04-26,0.0,2.212446745185557,29.68,5.69,1.0,0.087751975,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-04-27,0.0,1.6676170220033315,24.15,9.69,1.0,0.103430611,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-04-28,0.0,1.2898177896124252,19.87,5.76,1.0,0.06900786,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-04-29,0.0,1.8965993900350069,26.85,5.68,1.0,0.09736656,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-04-30,0.0,2.300379027801103,30.26,7.9,,0.120580961,3.3924240000000006,2006,1.0,True,False,False,False
Boquillas,8.0,2006-05-01,0.0,2.610948185748498,32.48,10.36,1.0,0.13340564,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-02,0.0,2.635915164896089,32.59,11.42,,0.139727687,3.3924240000000006,2006,1.0,False,True,False,True
Boquillas,8.0,2006-05-03,0.0,2.3924892374662226,30.85,10.02,1.0,0.14417226,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-04,0.0,2.260253634274016,29.74,10.56,1.0,0.159386764,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-05,0.0,2.01720933267317,27.58,10.86,1.0,0.16211539,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-06,0.0,2.171752651047851,29.21,7.59,,0.147372349,3.3924240000000006,2006,1.0,False,True,False,True
Boquillas,8.0,2006-05-07,0.0,2.1308956570838533,28.84,7.86,,0.156748654,3.3924240000000006,2006,1.0,True,False,False,False
Boquillas,8.0,2006-05-08,0.0,2.4222711629200617,31.15,9.06,1.0,0.169078616,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-09,0.0,2.5045658441709437,31.7,10.24,1.0,0.177421304,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-10,0.0,2.6716006487919413,32.93,10.14,,0.172255472,3.3924240000000006,2006,1.0,True,False,False,False
Boquillas,8.0,2006-05-11,0.0,2.9075146819911755,34.46,11.49,1.0,0.177642295,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-12,0.0,2.9148758007133635,34.43,12.69,1.0,0.187765315,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-13,0.0,2.943512821370242,34.58,13.29,1.0,0.193418618,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-14,0.0,3.033233396075117,35.17,13.16,1.0,0.196736589,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-15,0.0,2.790492704291434,33.44,14.76,1.0,0.18252068,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-16,0.0,2.695752782181905,32.68,15.9,1.0,0.201493472,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-17,0.0,2.7021597594410363,32.66,16.72,1.0,0.175604787,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-18,0.0,2.936381825275976,34.53,13.34,1.0,0.231359037,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-19,0.0,2.935121221321876,34.42,14.78,1.0,0.236717424,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-20,0.0,3.0408153928195336,35.1,14.9,,0.232563068,3.3924240000000006,2006,1.0,True,False,False,False
Boquillas,8.0,2006-05-21,0.0,3.0051592644784817,34.75,16.52,1.0,0.234194354,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-22,0.0,2.587267683740256,31.93,15.37,1.0,0.261476972,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-23,0.0,2.5694018641822414,32.26,9.06,1.0,0.238438019,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-24,0.0,3.184285571956956,36.24,11.03,1.0,0.234468699,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-25,0.0,3.106080499543112,35.64,13.0,1.0,0.238828502,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-26,0.0,2.725082763349807,33.09,13.35,,0.257885461,3.3924240000000006,2006,1.0,True,False,False,False
Boquillas,8.0,2006-05-27,0.0,2.5429114040540943,31.68,14.38,,0.285463246,3.3924240000000006,2006,1.0,True,False,False,False
Boquillas,8.0,2006-05-28,0.0,2.3670958657741625,30.23,15.2,,0.299652457,3.3924240000000006,2006,1.0,False,True,False,True
Boquillas,8.0,2006-05-29,0.0,2.607076162018197,32.39,11.27,1.0,0.291138919,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-05-30,0.0,2.6920114774138773,33.05,10.54,,0.285248459,3.3924240000000006,2006,1.0,True,False,False,False
Boquillas,8.0,2006-05-31,0.0,3.09785018055534,35.66,11.83,1.0,0.282818692,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-01,0.0,3.3762689595848827,37.19,14.18,1.0,0.267674289,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-02,0.0,3.217517759639774,35.85,19.63,,0.248262084,3.3924240000000006,2006,1.0,False,True,False,True
Boquillas,8.0,2006-06-03,0.0,3.335119512237702,36.87,15.44,1.0,0.279363816,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-04,0.0,3.5842523688739005,38.08,18.55,1.0,0.261879836,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-05,0.0,3.236908419040928,35.94,20.01,1.0,0.227495471,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-06,1.04,3.1781051877143773,35.68,18.73,1.0,0.306613626,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-07,2.27,3.188933662064932,35.87,17.12,1.0,0.375500724,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-08,0.0,3.16539737077729,35.82,15.79,1.0,1.806886287,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-09,0.0,3.2792655258429937,36.39,17.54,,0.864417888,3.3924240000000006,2006,1.0,True,False,False,False
Boquillas,8.0,2006-06-10,0.0,3.224489772015533,36.18,15.83,,0.576093597,3.3924240000000006,2006,1.0,True,False,False,False
Boquillas,8.0,2006-06-11,0.0,3.2488986882969053,36.44,14.17,1.0,0.440577992,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-12,0.0,3.4946554070158244,37.8,15.26,1.0,0.383464756,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-13,0.0,3.8252299799248606,39.45,17.48,1.0,0.256168791,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-14,0.0,3.913172485688129,39.6,21.95,,0.283874719,3.3924240000000006,2006,1.0,False,True,False,True
Boquillas,8.0,2006-06-15,0.0,3.4669248281497884,37.39,18.92,,0.191622022,3.3924240000000006,2006,1.0,True,False,False,False
Boquillas,8.0,2006-06-16,0.0,3.021866877662687,34.78,17.54,1.0,0.307441273,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-17,0.0,3.254173249345772,36.37,15.7,,0.302978611,3.3924240000000006,2006,1.0,False,True,False,True
Boquillas,8.0,2006-06-18,0.0,3.720017576721439,38.94,16.76,1.0,0.255954767,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-19,0.0,3.865893305209688,39.61,18.29,1.0,0.203945952,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-20,0.0,3.706027924855502,38.58,20.9,,0.168251973,3.3924240000000006,2006,1.0,True,False,False,False
Boquillas,8.0,2006-06-21,3.58,3.139577913936168,35.34,19.93,1.0,1.499604858,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-22,0.0,2.934781298197768,34.12,18.54,1.0,0.958273302,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-23,0.0,3.359681197455811,36.69,19.91,,0.708804286,3.3924240000000006,2006,1.0,False,True,False,True
Boquillas,8.0,2006-06-24,0.0,3.4616381000222263,37.19,21.15,1.0,0.513498217,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-25,0.0,3.2772715756668305,36.14,20.56,1.0,0.379257542,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-26,0.0,2.9634292464457257,34.2,19.85,1.0,0.394008239,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-27,0.0,2.884457474111203,33.82,18.08,,0.359218576,3.3924240000000006,2006,1.0,False,True,False,True
Boquillas,8.0,2006-06-28,0.0,2.9540301369399367,34.33,17.57,1.0,0.341455532,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-29,0.85,3.209382822476967,35.91,18.24,1.0,0.39301254,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-06-30,1.97,3.02624315185546,34.55,20.6,1.0,0.802847917,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-07-01,0.0,3.335538253917964,36.66,18.45,,0.576378477,3.3924240000000006,2006,1.0,False,True,False,True
Boquillas,8.0,2006-07-02,0.0,3.1352280218747905,35.38,19.09,,0.479217426,3.3924240000000006,2006,1.0,False,True,False,True
Boquillas,8.0,2006-07-03,0.0,3.0836361213107297,35.01,19.61,,0.409685068,3.3924240000000006,2006,1.0,False,True,False,True
Boquillas,8.0,2006-07-04,14.67,3.0515326540500958,34.79,19.72,1.0,0.367008452,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-07-05,10.08,2.7969824154974687,33.23,17.91,1.0,5.197494585,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-07-06,0.0,2.8972588329112647,33.78,19.53,1.0,2.028932238,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-07-07,1.39,2.73104702588927,32.65,19.15,,3.346548061,3.3924240000000006,2006,1.0,False,True,False,True
Boquillas,8.0,2006-07-08,0.0,2.9880681172708075,34.67,16.11,1.0,2.799098197,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-07-09,0.0,3.3859626030402583,36.95,18.54,1.0,1.909522911,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-07-10,0.0,3.3617848800659145,36.66,20.42,,0.982337204,3.3924240000000006,2006,1.0,False,True,False,True
Boquillas,8.0,2006-07-11,0.0,3.50116221376248,37.47,20.47,1.0,0.61932244,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-07-12,0.0,3.654517378834708,38.26,21.41,,0.447180184,3.3924240000000006,2006,1.0,True,False,False,False
Boquillas,8.0,2006-07-13,5.25,3.67484386928808,38.34,21.82,1.0,0.368065906,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-07-14,0.0,3.779655547945387,38.97,21.01,1.0,0.360237102,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-07-15,0.0,3.538423810030885,37.53,22.38,1.0,0.371179654,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-07-16,0.0,3.336174252584879,36.52,20.3,1.0,0.343129287,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-07-17,0.0,3.2321901028205087,35.9,20.15,1.0,0.463908051,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-07-18,0.0,3.712153755632582,38.63,20.66,1.0,0.484760173,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-07-19,0.47,3.460982659797576,37.14,21.72,1.0,0.436948511,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-07-20,0.0,3.6184401119238174,38.15,20.23,,0.493433003,3.3924240000000006,2006,1.0,False,True,False,True
Boquillas,8.0,2006-07-21,0.0,3.792179483758928,39.1,20.11,1.0,0.355349281,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-07-22,0.0,3.771145657021914,38.84,22.11,1.0,0.250596362,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-07-23,0.0,3.5290031657558,37.52,21.86,1.0,0.267959237,3.3924240000000006,2006,1.0,False,False,True,True
Boquillas,8.0,2006-07-24,0.0,3.814406224054784,39.27,19.38,,0.304581522,3.3924240000000006,2006,1.0,False,True,False,True
