site,camera,date,prcp,vpd,tmax,tmin,dtgw,et,fp,is_test_mask,fp_pred,fp_final,source
Boquillas,1.5059067396841028,2024-11-25,-0.2734546534706098,-0.21749616131946978,-0.4492099817124831,-0.6582135479995771,-0.6169656376113506,-0.37078988828203935,1.0,False,,1,observed
Boquillas,1.5059067396841028,2024-11-26,-0.2734546534706098,-0.12217614068055904,-0.3240297761438232,-0.6555517742666817,-0.6169656376113506,-0.37078988828203935,1.0,False,,1,observed
Boquillas,1.5059067396841028,2024-11-27,-0.2734546534706098,-0.3302251643407563,-0.6476339245819553,-0.20171935280800343,-0.6169656376113506,-0.37078988828203935,1.0,False,,1,observed
Boquillas,1.5059067396841028,2024-11-28,-0.2734546534706098,-0.4628548721317686,-0.8167603725311026,-0.5198013138890124,-0.6169656376113506,-0.37078988828203935,1.0,False,,1,observed
Boquillas,1.5059067396841028,2024-11-29,-0.2734546534706098,-0.4932153593617123,-0.8433944588223068,-0.7487138549180232,-0.6169656376113506,-0.37078988828203935,1.0,False,,1,observed
Boquillas,1.5059067396841028,2024-11-30,-0.2734546534706098,-0.3019701668065913,-0.5677316657083423,-0.6355884712699655,-0.6169656376113506,-0.37078988828203935,1.0,False,,1,observed
Boquillas,1.5059067396841028,2024-12-01,-0.2734546534706098,-0.21400614638067203,-0.43322952993776087,-0.8059419901752759,-0.6169656376113506,-0.37078988828203935,1.0,False,,1,observed
Boquillas,1.5059067396841028,2024-12-02,-0.2734546534706098,-0.14429739591749569,-0.3440053408622262,-0.7713389316476348,-0.6169656376113506,-0.37078988828203935,1.0,False,,1,observed
Boquillas,1.5059067396841028,2024-12-03,-0.2734546534706098,-0.2793189207501672,-0.5211220146987351,-0.8205817457062009,-0.6169656376113506,-0.37078988828203935,1.0,False,,1,observed
Boquillas,1.5059067396841028,2024-12-04,-0.2734546534706098,-0.3747400771821692,-0.6423071073237147,-1.012229454474675,-0.6169656376113506,-0.37078988828203935,1.0,False,,1,observed
Boquillas,1.5059067396841028,2024-12-05,-0.2734546534706098,-0.505797853360409,-0.8433944588223068,-0.9802881696799295,-0.6169656376113506,-0.37078988828203935,1.0,True,,1,observed
Boquillas,1.5059067396841028,2024-12-06,-0.2734546534706098,-0.7180607522906376,-1.2096131453263659,-0.9137438263575426,-0.6169656376113506,-0.37078988828203935,1.0,False,,1,observed
Boquillas,1.5059067396841028,2024-12-07,-0.2734546534706098,-0.7025466080234638,-1.1576766770585174,-1.1759285390477465,-0.6169656376113506,-0.37078988828203935,1.0,True,,1,observed
Boquillas,1.5059067396841028,2024-12-08,-0.2734546534706098,-0.5785476053948602,-0.941940578099763,-1.2105315975753876,-0.6169656376113506,-0.37078988828203935,1.0,False,,1,observed
Boquillas,1.5059067396841028,2024-12-09,-0.2734546534706098,-0.7036023847549474,-1.1603400856876378,-1.163950557249717,-0.6169656376113506,-0.37078988828203935,1.0,True,,1,observed
Boquillas,1.5059067396841028,2024-12-10,-0.2734546534706098,-0.9305294454906495,-1.5758318318304247,-1.4793707445978308,-0.6169656376113506,-0.37078988828203935,1.0,True,,1,observed
Boquillas,1.5059067396841028,2024-12-11,-0.2734546534706098,-0.8233688018114413,-1.3228080120639842,-1.931872279190061,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-12,-0.2734546534706098,-0.5770769295917038,-0.9272918306396002,-1.3742306821484593,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-13,-0.2734546534706098,-0.5079448867182027,-0.8367359372495056,-1.1067224219924643,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-14,-0.2734546534706098,-0.4261135675788443,-0.6915801669624422,-1.3848777770800413,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-15,-0.2734546534706098,-0.29162709982888907,-0.5091366758676932,-1.2331566743049995,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-16,-0.2734546534706098,-0.3097089032437635,-0.533107353529777,-1.2517890904352675,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-17,-0.2734546534706098,-0.2560050749077244,-0.47451236368912736,-1.0215456625398092,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-18,-0.2734546534706098,-0.28840044601475356,-0.5157951974404938,-1.0667958159990323,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-19,-0.2734546534706098,-0.32006189538020824,-0.5570780311918608,-1.1107150825918075,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-20,-0.2734546534706098,-0.26041946791189496,-0.48250258957648845,-0.992266151477959,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-21,-0.2734546534706098,-0.12356552262957884,-0.29473228122349815,-1.1093841957253598,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-22,-0.2734546534706098,-0.06852762022267737,-0.22814706549548744,-1.0694575897319278,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-23,-0.2734546534706098,-0.20047816493021725,-0.4159173738484777,-0.795294895243694,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-24,-0.2734546534706098,-0.29829338032304925,-0.5384341707880177,-0.9430233374193927,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-25,-0.2734546534706098,-0.47450252023556627,-0.7861311732962175,-1.0880900058621963,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-26,-0.2734546534706098,-0.712756206336224,-1.1616717900021982,-1.346282057953057,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-27,-0.2734546534706098,-0.6017145923317406,-0.9739014816492079,-1.2943774701615953,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-28,-0.2734546534706098,-0.4505904949141179,-0.7275361834555679,-1.3968557588780708,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-29,-0.2734546534706098,-0.1988513583670828,-0.39061499187183396,-1.1306783855885236,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-30,-0.2734546534706098,-0.25781256523562274,-0.48383429389104887,-0.9270526950220199,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2024-12-31,-0.2734546534706098,-0.23928927674695638,0.11942776060472853,-0.03535849450203646,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-01,-0.2734546534706098,-0.5138479939250676,-0.49049281546385004,-1.2650979590997449,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-02,-0.2734546534706098,-0.5074238449219342,-0.45187339034160345,-1.052156060468107,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-03,-0.2734546534706098,-0.4415295809190959,-0.3613174969515089,-0.9683101878818998,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-04,-0.2734546534706098,-0.721748329533397,-0.632985177121793,-0.6795077378627409,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-05,-0.2734546534706098,-0.764986639821579,-0.8367359372495056,-1.3276496418227886,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-06,-0.2734546534706098,-0.8295905210466737,-0.9406088737852025,-1.3835468902135937,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-07,-0.2734546534706098,-1.1656460797336454,-1.4160273140831992,-1.1958918420444626,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-08,-0.2734546534706098,-1.7151922085454643,-2.504029739078895,-1.254450864168163,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-09,-0.2734546534706098,-1.4915976122935721,-2.3708593076228732,-2.1647774808184153,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-10,-0.2734546534706098,-1.4734396271138899,-2.2989472746366215,-1.9957548487795527,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-11,-0.2734546534706098,-1.1384887614632868,-1.7649338444979754,-2.0516520971703573,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-12,-0.2734546534706098,-1.0990362858299725,-1.8221971300240645,-1.9278796185907179,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-13,-0.2734546534706098,-1.0811228950170486,-1.7902362264746197,-1.9278796185907179,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-14,-0.2734546534706098,-1.064039267964546,-1.7636021401834152,-2.0103946043104775,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-15,-0.2734546534706098,-0.7432733542769476,-1.192300989237083,-1.6643640190340658,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-16,-0.2734546534706098,-0.6564658037836711,-1.0591305577810617,-1.3902013245458325,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-17,-0.2734546534706098,-1.0121776014661596,-1.6037976224361894,-1.2065389369760446,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-18,-0.2734546534706098,-0.9873439474061508,-1.6171146655817916,-1.6337536211057682,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-19,-0.2734546534706098,-0.848365455317155,-1.3827347062191937,-1.7774894026821237,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-20,-0.2734546534706098,-1.0269664631266546,-1.6983486287699645,-1.6909817563630207,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-21,-0.2734546534706098,-1.2050694419891308,-2.0765526541050656,-2.0756080607664167,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-22,-0.2734546534706098,-0.8627477090587349,-1.3947200450502357,-2.0010783962453433,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-23,-0.2734546534706098,-1.0897619091678992,-1.8395092861133475,-1.9012618812617632,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-24,-0.2734546534706098,-0.9540019751133324,-1.5745001275158648,-2.110211119294058,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-25,-0.2734546534706098,-0.5693022869963317,-0.9312869435832809,-1.1559652360510306,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-26,-0.2734546534706098,-0.5791769904553316,-0.9659112557618468,-0.9350380162207064,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-27,-0.2734546534706098,-0.7702858949538832,-1.277530065368937,-1.1958918420444626,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-28,-0.2734546534706098,-1.0543558442305387,-1.7822460005872582,-1.7162686068255277,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-29,-0.2734546534706098,-1.2369927883149792,-2.1204988964855525,-1.6417389423044544,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-30,-0.2734546534706098,-1.1162512667526738,-1.9207432493015204,-1.9252178448578225,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-01-31,-0.2734546534706098,-0.6160251623394214,-0.9605844385036055,-1.8267322167406899,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-01,-0.2734546534706098,-0.27846608830553504,-0.4758440680036878,-1.4793707445978308,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-02,-0.2734546534706098,-0.13591451529549756,-0.3213663675147028,-0.9416924505529449,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-03,-0.2734546534706098,0.26462597365923074,0.14606184689593274,-0.921729147556229,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-04,-0.2734546534706098,0.24500471254549872,0.10744242177368661,-0.6315958106706224,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-05,-0.2734546534706098,0.1611006714411639,0.015554824069031631,-0.6475664530679952,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-06,-0.2734546534706098,0.13735964649805554,0.0035694852379897176,-0.8778098809634537,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-07,-0.2734546534706098,0.08104744628383304,-0.07100595637738213,-0.724757891321964,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-08,-0.2734546534706098,0.13357051451890298,0.0009060766088693449,-0.9044276182924084,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-09,-0.2734546534706098,-0.11085319570894693,-0.298727394167179,-0.8059419901752759,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-10,-0.2734546534706098,-0.4782301727277341,-0.858043206282469,-0.3161756233225088,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-11,-0.2734546534706098,-0.691417397925811,-1.1630034943167586,-0.6156251682732495,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-12,-0.2734546534706098,-0.9298212969814181,-1.5185685463043357,-0.8312288406377828,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-13,-0.2734546534706098,-0.537637638347512,-0.8860089968882336,-1.078773797797062,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-14,-0.2734546534706098,-0.5718356427238951,-0.9872185247948102,-0.5756985622798174,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-15,-0.2734546534706098,-0.6586282277102785,-1.0990816872178681,-0.9576630929503179,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-16,-0.2734546534706098,-0.48729582473123495,-0.7927896948690187,-1.2611052985004019,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-17,-0.2734546534706098,-0.20565410003616552,-0.4065954436465562,-1.0255383231391524,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-18,-0.2734546534706098,-0.3930236215427383,-0.6929118712770026,-0.7154416832568298,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-19,-0.2734546534706098,-0.335998403005237,-0.5810487088539447,-1.0880900058621963,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-20,-0.2734546534706098,-0.27678560372352845,-0.5038098586094519,-1.0108985676082274,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-21,-0.2734546534706098,-0.33427420277153114,-0.583712117483065,-1.0188838888069136,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-22,-0.2734546534706098,-0.45669644548858046,-0.7594970870050134,-1.078773797797062,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-23,-0.2734546534706098,-0.23591503373717757,-0.44121975582512196,-1.113376856324703,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-24,-0.2734546534706098,0.013034332929211712,-0.1349277634762725,-0.9762955090805862,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-25,-0.2734546534706098,0.16620799758100133,0.03286698015831429,-0.8272361800384397,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-26,-0.2734546534706098,0.020297518699975363,-0.154903328194676,-0.5490808249508627,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-27,-0.2734546534706098,-0.1315786943612953,-0.32935659340206397,-0.7487138549180232,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-02-28,-0.2734546534706098,-0.2786733669978962,-0.5144634931259339,-0.8977731839601696,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-01,-0.2734546534706098,-0.08977011527351268,-0.2694298992468544,-0.8418759355693647,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-02,-0.2734546534706098,-0.2943252067076988,-0.533107353529777,-0.9416924505529449,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-03,-0.2734546534706098,-0.8230664872013209,-1.4173590183977591,-0.8471994830351558,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-04,-0.2734546534706098,-0.7852325655012464,-1.3214763077494238,-1.0601413816667935,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-05,-0.2734546534706098,-0.2899237195148811,-0.5051415629240124,-1.2571126379010586,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-06,-0.2734546534706098,-0.5462577355243914,-0.949930803987124,-0.5237939744883557,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-07,0.11171727004737661,-1.0319188334908032,-1.8581531465171905,-0.5703750148140265,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-08,-0.2734546534706098,-0.874825384882462,-1.4972612772713723,-1.0867591189957482,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-09,-0.2734546534706098,-0.46627526261861296,-0.7475117481739715,-1.451422120402428,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-10,-0.2734546534706098,-0.1977337994056135,-0.38262476598447237,-1.2331566743049995,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-11,-0.2734546534706098,-0.3733807695516007,-0.6622826720421177,-0.7327432125206503,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-12,-0.2734546534706098,-0.4846933297381228,-0.8407310501931864,-0.6276031500712792,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-13,0.3489831749344563,-0.561023309793719,-0.9725697773346474,-0.5437572774850717,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-14,0.4075293073091902,-0.9924921046254224,-1.762270435868855,-1.012229454474675,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-15,-0.2734546534706098,-0.8122972488519913,-1.385398114848314,-0.9456851111522881,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-16,-0.2734546534706098,-0.20166258214431762,-0.3772979487262316,-1.4075028538096528,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-17,-0.2734546534706098,0.18392416518377136,0.05017913624759742,-0.789971347777903,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-18,-0.2734546534706098,-0.4319136062765516,-0.7674873128923745,-0.5357719562863853,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-19,-0.2734546534706098,-0.4753829061879029,-0.7794726517234164,-1.194560955178015,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-20,-0.2734546534706098,-0.1174545566582101,-0.28541035102157664,-1.1346710461878668,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-21,-0.2734546534706098,-0.03586390635712546,-0.20151297920428324,-0.8591774648331854,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-22,-0.2734546534706098,0.14995981909980147,0.0035694852379897176,-0.6555517742666817,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-23,-0.2734546534706098,0.09101664260785715,-0.06834254774826176,-0.5903383178107425,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-24,-0.2734546534706098,0.3484241728709503,0.1900080892764196,-0.21502822147248074,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-25,-0.2734546534706098,0.7174708785516299,0.5335878024329552,0.07776688914602135,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-26,-0.2734546534706098,0.5390942974750397,0.32983704230524225,0.4996580258099539,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-27,-0.2734546534706098,0.3622917127913262,0.19267149790554045,-0.05399091063230461,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-28,-0.2734546534706098,0.2070020517375064,0.016886528383592055,0.03118584882035038,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-29,-0.2734546534706098,0.06422418388439002,-0.16822037134027787,0.24412774745198842,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-30,-0.2734546534706098,0.04164249452546503,-0.12960094621803175,-0.5477499380844149,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-03-31,-0.2734546534706098,-0.01895944541308065,-0.20550809214796403,-0.5091542189574305,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-01,-0.2734546534706098,-0.1697734945550175,-0.45986361622896504,0.1669363091980197,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-02,-0.2734546534706098,-0.6699308179367701,-1.1603400856876378,-0.5450881643515195,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-03,-0.2734546534706098,-0.842588241136822,-1.4266809485996808,-1.1346710461878668,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-04,-0.15636238872114194,-1.0012531231994235,-1.7769191833290172,-1.0588104948003458,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-05,-0.2734546534706098,-0.7419600008492301,-1.2176033712137269,-1.3090172256925203,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-06,-0.2734546534706098,-0.5484857457637722,-0.8913358141464744,-1.2358184480378949,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-07,-0.2734546534706098,-0.09039421870266763,-0.2654347863031736,-0.9124129394910948,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-08,-0.2734546534706098,0.410628107524542,0.283227391295635,-0.6568826611331293,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-09,-0.2734546534706098,0.7978328530143167,0.6214802871939294,-0.14182944381785526,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-10,-0.2734546534706098,1.083535833346479,0.8545285422419665,0.05913447301575296,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-11,-0.2734546534706098,1.366805367338225,1.070264641200722,0.20153936772566083,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-12,-0.2734546534706098,1.1997811693623746,0.9384259140592603,0.22416444445527234,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-13,-0.2734546534706098,0.9324533731674501,0.6973874331238612,0.49034181774481966,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-14,-0.2734546534706098,0.7779143263248041,0.5402463240057563,0.7219161325067259,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-15,-0.2734546534706098,0.8286489024620592,0.5948462009027252,0.624761391256041,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-16,-0.2734546534706098,0.7145183491687604,0.4909732643670283,0.6061289751257727,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-17,-0.2734546534706098,0.16821789739554285,-0.06434743480458144,0.44509166428559666,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-18,-0.2734546534706098,-0.397152048730079,-0.7328630007138092,-0.345455134384359,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-19,-0.2734546534706098,-0.4995392906911031,-0.8753553623717522,-0.5118159926903261,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-20,-0.2734546534706098,-0.06759004017776896,-0.24146410864108978,-0.8471994830351558,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
Boquillas,1.5059067396841028,2025-04-21,-0.2734546534706098,0.4727206228341175,0.3258419293615619,-0.3334771525863294,-0.6169656376113506,-0.37078988828203935,,False,1.0,1,predicted
